No. Data Points,Actual,Mira,OSARG,RRab,RRc,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,t2Cep,t2RVTau,All
400 < 500,SRV,40,24,8,0,334,34,58,61,86,226,58,929
400 < 500,clasCep,0,0,10,0,0,2869,391,0,0,10,2,3282
400 < 500,clasOvertoneCep,0,0,0,12,0,134,2264,0,0,2,0,2412
400 < 500,contactBinary,0,0,6,14,0,1,0,1836,169,13,0,2039
400 < 500,detachedBinary,0,1,5,5,1,0,0,735,1512,5,0,2264
400 < 500,t2Cep,0,0,19,16,0,76,13,5,2,487,3,621
400 < 500,t2RVTau,0,0,0,0,0,0,0,0,0,0,42,42
4000 < 4100,RRab,0,0,6,0,0,0,0,0,0,1,0,7
4000 < 4100,RRc,0,0,0,2,0,0,0,0,0,0,0,2
4000 < 4100,contactBinary,0,0,0,0,0,0,0,2,2,0,0,4
4000 < 4100,detachedBinary,0,0,1,1,0,0,0,3,5,1,0,11
4100 < 4200,RRc,0,0,0,5,0,0,0,0,0,0,0,5
4100 < 4200,contactBinary,0,0,0,1,0,0,0,2,0,1,0,4
4100 < 4200,detachedBinary,0,0,1,1,0,0,0,2,3,0,0,7
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,2,0,0,0,0,0,0,0,0,2
4200 < 4300,RRc,0,0,0,2,0,0,0,0,0,0,0,2
4200 < 4300,contactBinary,0,0,0,1,0,0,0,6,2,0,0,9
4200 < 4300,detachedBinary,0,0,3,1,0,0,0,0,16,1,0,21
4300 < 4400,RRab,0,0,0,1,0,0,0,0,1,0,0,2
4300 < 4400,RRc,0,0,0,2,0,0,0,0,0,0,0,2
4300 < 4400,contactBinary,0,0,0,2,0,0,0,7,0,0,0,9
4300 < 4400,detachedBinary,0,0,3,0,0,0,0,7,6,0,0,16
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,3,0,0,0,0,0,0,1,0,4
4400 < 4500,RRc,0,0,0,6,0,0,0,0,0,0,0,6
4400 < 4500,contactBinary,0,0,0,3,0,0,0,15,7,2,0,27
4400 < 4500,detachedBinary,0,0,6,1,0,0,0,8,22,0,0,37
4500 < 4600,RRab,0,0,7,0,0,0,0,0,0,1,0,8
4500 < 4600,RRc,0,0,0,8,0,0,0,0,0,0,0,8
4500 < 4600,contactBinary,0,0,1,2,0,0,0,22,8,1,0,34
4500 < 4600,detachedBinary,0,0,2,1,0,0,0,5,19,0,1,28
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,10,0,0,0,0,0,0,0,0,10
4600 < 4700,RRc,0,0,0,4,0,0,0,0,0,0,0,4
4600 < 4700,contactBinary,0,0,4,1,0,0,0,18,8,1,0,32
4600 < 4700,detachedBinary,0,0,2,2,0,0,0,15,35,2,0,56
4700 < 4800,RRab,0,0,2,0,0,0,0,0,0,0,0,2
4700 < 4800,RRc,0,0,0,7,0,0,0,0,0,0,0,7
4700 < 4800,contactBinary,0,0,1,2,0,0,0,114,29,4,0,150
4700 < 4800,detachedBinary,0,0,3,1,0,0,0,66,131,5,0,206
4800 < 4900,RRab,0,0,1,0,0,0,0,0,0,1,0,2
4800 < 4900,RRc,0,0,1,6,0,0,0,0,0,0,0,7
4800 < 4900,contactBinary,0,0,0,3,0,0,0,221,52,6,0,282
4800 < 4900,detachedBinary,0,0,0,1,0,0,0,89,233,2,0,325
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,2,0,0,0,0,0,1,0,0,3
4900 < 5000,RRc,0,0,0,5,0,0,0,0,0,0,0,5
4900 < 5000,contactBinary,0,0,0,1,0,0,0,0,0,2,0,3
4900 < 5000,t2Cep,0,0,2,0,0,0,0,0,0,2,2,6
500 < 600,Mira,547,0,9,0,1,1,0,11,10,20,1,600
500 < 600,OSARG,0,282,0,1,31,0,0,0,2,1,0,317
500 < 600,RRab,0,0,761,123,1,11,0,4,0,27,0,927
500 < 600,RRc,0,3,64,788,0,1,5,15,1,23,0,900
500 < 600,SRV,10,13,3,0,278,4,5,26,45,57,22,463
500 < 600,clasCep,0,0,10,4,0,203,15,0,2,0,0,234
500 < 600,clasOvertoneCep,0,0,0,6,0,5,247,0,0,3,0,261
500 < 600,contactBinary,0,0,21,37,0,1,0,2437,286,29,0,2811
500 < 600,detachedBinary,0,12,10,19,2,0,0,1037,1976,15,0,3071
500 < 600,t2Cep,0,0,16,12,0,8,0,2,0,255,1,294
500 < 600,t2RVTau,0,0,0,0,0,0,0,0,0,0,33,33
5000 < 5100,RRab,0,0,6,0,0,0,0,0,0,0,0,6
5000 < 5100,RRc,0,0,0,5,0,0,0,0,0,0,0,5
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,8,1,0,0,0,0,0,0,0,9
5100 < 5200,RRc,0,0,0,10,0,0,0,0,0,1,0,11
5200 < 5300,RRab,0,0,9,1,0,0,0,0,0,0,0,10
5200 < 5300,RRc,0,0,1,6,0,0,0,0,0,0,0,7
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,14,0,0,0,0,1,0,1,0,16
5300 < 5400,RRc,0,0,0,12,0,0,0,0,0,0,0,12
5400 < 5500,RRab,0,0,16,3,0,0,0,0,0,0,0,19
5400 < 5500,RRc,0,0,1,18,0,0,0,0,0,0,0,19
5500 < 5600,RRab,0,0,15,3,0,0,0,0,0,0,0,18
5500 < 5600,RRc,0,0,1,33,0,0,0,3,0,0,0,37
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,29,2,0,0,0,0,0,0,0,31
5600 < 5700,RRc,0,0,2,39,0,0,0,0,0,0,0,41
5600 < 5700,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5700 < 5800,RRab,0,0,50,13,0,0,0,0,0,1,0,64
5700 < 5800,RRc,0,0,0,49,0,0,0,0,2,0,0,51
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,148,15,0,0,0,1,0,3,0,167
5800 < 5900,RRc,0,0,6,149,0,0,0,5,2,1,0,163
5800 < 5900,clasCep,0,0,4,0,0,2,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,4,1,28,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,154,21,0,0,0,0,0,7,0,182
5900 < 6000,RRc,0,0,9,211,0,0,0,0,0,1,0,221
5900 < 6000,clasCep,0,0,0,0,0,1,0,0,0,0,2,3
5900 < 6000,t2Cep,0,0,2,0,0,0,0,0,0,34,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,512,0,2,0,0,0,0,1,2,4,2,523
600 < 700,OSARG,0,651,0,0,63,0,0,0,2,2,0,718
600 < 700,RRab,0,1,1081,189,0,5,0,6,2,51,1,1336
600 < 700,RRc,0,2,89,1178,0,0,3,5,1,10,0,1288
600 < 700,SRV,10,15,1,0,617,1,5,10,10,22,4,695
600 < 700,clasCep,0,0,7,2,0,2080,201,3,0,0,5,2298
600 < 700,clasOvertoneCep,0,0,0,7,0,73,1730,0,0,2,0,1812
600 < 700,contactBinary,0,1,8,22,0,0,1,879,123,11,0,1045
600 < 700,detachedBinary,0,4,4,4,2,0,0,295,783,7,1,1100
600 < 700,t2Cep,0,0,21,15,0,2,0,0,3,277,0,318
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,157,13,0,0,0,0,0,3,0,173
6000 < 6100,RRc,0,0,3,182,0,0,0,0,0,1,0,186
6000 < 6100,clasCep,0,0,0,0,0,1,0,0,0,2,0,3
6000 < 6100,clasOvertoneCep,0,0,0,0,0,0,3,0,0,0,0,3
6000 < 6100,t2Cep,0,0,0,0,0,0,0,0,0,36,0,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,9,1,0,0,0,0,0,1,0,11
6100 < 6200,RRc,0,0,1,6,0,0,0,0,0,0,0,7
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,5,3,0,0,0,0,0,0,0,8
6200 < 6300,RRc,0,0,0,16,0,0,0,0,0,1,0,17
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,12,5,0,0,0,1,0,0,0,18
6300 < 6400,RRc,0,0,3,18,0,0,0,0,0,0,0,21
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,16,4,0,0,0,0,0,0,0,20
6400 < 6500,RRc,0,0,2,30,0,0,0,0,1,0,0,33
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,79,11,0,0,0,0,0,5,0,95
6500 < 6600,RRc,0,0,4,142,0,0,0,0,0,0,0,146
6500 < 6600,t2Cep,0,0,2,0,0,0,0,0,0,16,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,123,18,0,0,0,1,1,3,0,146
6600 < 6700,RRc,0,0,15,81,0,0,0,0,0,2,0,98
6600 < 6700,t2Cep,0,0,0,0,0,0,0,0,0,18,0,18
6700 < 6800,RRab,0,0,81,7,0,0,0,0,0,2,0,90
6700 < 6800,RRc,0,0,10,93,0,0,0,0,0,3,0,106
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,42,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,3,18,21
6800 < 6900,RRab,0,0,3,0,0,0,0,0,0,0,0,3
6800 < 6900,RRc,0,0,0,0,0,0,0,2,0,0,0,2
700 < 800,Mira,667,0,1,0,2,1,0,2,0,6,3,682
700 < 800,OSARG,1,836,0,0,102,0,1,0,0,0,0,940
700 < 800,RRab,0,1,768,140,0,2,0,13,2,18,0,944
700 < 800,RRc,0,0,74,974,0,1,4,35,4,10,0,1102
700 < 800,SRV,20,20,2,0,771,2,6,3,2,5,1,832
700 < 800,clasCep,0,0,4,0,0,1987,211,0,0,0,0,2202
700 < 800,clasOvertoneCep,0,0,3,9,0,47,1648,0,0,0,0,1707
700 < 800,contactBinary,0,1,0,1,0,0,3,458,40,1,0,504
700 < 800,detachedBinary,0,0,0,0,4,0,0,165,241,0,0,410
700 < 800,t2Cep,0,0,12,4,0,3,6,7,0,179,2,213
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,3,0,0,0,0,0,0,0,0,3
7000 < 7100,RRc,0,0,0,4,0,0,0,0,0,0,0,4
7100 < 7200,RRab,0,0,2,0,0,0,0,0,0,0,0,2
7100 < 7200,RRc,0,0,0,3,0,0,0,0,0,0,0,3
7300 < 7400,RRab,0,0,2,0,0,0,0,0,0,0,0,2
7300 < 7400,RRc,0,0,0,3,0,0,0,0,0,0,0,3
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,3,1,0,0,0,0,0,0,0,4
7500 < 7600,RRab,0,0,1,0,0,0,0,0,0,0,0,1
7500 < 7600,RRc,0,0,0,1,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,2,0,0,0,0,0,0,0,0,2
7700 < 7800,RRc,0,0,0,6,0,0,0,0,0,0,0,6
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,1,0,0,0,0,0,0,0,0,1
7800 < 7900,RRc,0,0,0,0,0,0,0,0,0,1,0,1
7900 < 8000,RRab,0,0,3,0,0,0,0,0,0,0,0,3
7900 < 8000,RRc,0,0,0,1,0,0,0,0,0,2,0,3
800 < 900,Mira,600,0,0,0,1,3,0,0,0,4,3,611
800 < 900,OSARG,0,917,0,0,88,1,0,0,1,0,0,1007
800 < 900,RRab,0,2,955,169,0,0,1,7,10,35,1,1180
800 < 900,RRc,0,2,84,1004,0,0,1,9,0,9,0,1109
800 < 900,SRV,7,23,1,0,956,7,21,0,1,1,1,1018
800 < 900,clasCep,0,0,5,3,0,260,21,2,0,9,0,300
800 < 900,clasOvertoneCep,0,0,0,18,0,13,116,0,0,0,0,147
800 < 900,contactBinary,0,0,0,0,0,0,0,1,0,1,0,2
800 < 900,detachedBinary,0,0,0,1,0,0,0,2,2,0,0,5
800 < 900,t2Cep,0,0,9,10,0,17,0,0,0,282,0,318
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,60,60
8000 < 8100,RRab,0,0,3,1,0,0,0,0,0,0,0,4
8000 < 8100,RRc,0,0,0,5,0,0,0,0,0,0,0,5
8100 < 8200,RRab,0,0,4,1,0,0,0,0,0,0,0,5
8100 < 8200,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8200 < 8300,RRab,0,0,3,0,0,0,0,0,0,0,0,3
8200 < 8300,RRc,0,0,1,2,0,0,0,0,0,0,0,3
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,2,1,0,0,0,0,0,0,0,3
8300 < 8400,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8400 < 8500,RRab,0,0,1,0,0,0,0,0,0,0,0,1
8400 < 8500,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8500 < 8600,RRab,0,0,3,1,1,0,0,0,0,0,0,5
8500 < 8600,RRc,0,0,0,5,3,0,0,0,0,0,0,8
8600 < 8700,RRab,0,0,5,0,0,0,0,1,0,0,1,7
8600 < 8700,RRc,0,0,0,14,0,0,0,0,0,0,0,14
8600 < 8700,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
8700 < 8800,RRab,0,0,1,0,0,0,0,0,0,1,0,2
8700 < 8800,RRc,0,0,0,1,0,0,0,0,0,0,0,1
8800 < 8900,RRab,0,0,2,0,0,0,0,0,0,0,0,2
8800 < 8900,RRc,0,0,0,6,0,0,0,0,0,0,0,6
8900 < 9000,RRab,0,0,1,1,0,0,0,0,0,1,0,3
8900 < 9000,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,3
900 < 1000,Mira,263,0,0,0,1,1,0,0,0,0,0,265
900 < 1000,OSARG,0,470,0,0,51,0,0,0,0,1,0,522
900 < 1000,RRab,0,0,82,12,0,3,1,3,1,5,0,107
900 < 1000,RRc,0,0,1,84,0,0,1,1,0,0,0,87
900 < 1000,SRV,3,5,0,0,356,0,0,0,1,0,1,366
900 < 1000,clasCep,0,0,0,3,0,15,0,0,0,0,0,18
900 < 1000,clasOvertoneCep,0,0,0,1,0,0,14,0,0,0,0,15
900 < 1000,contactBinary,0,0,0,0,0,0,0,5,2,0,0,7
900 < 1000,detachedBinary,0,0,0,0,0,0,0,3,4,0,0,7
900 < 1000,t2Cep,0,0,0,0,0,0,0,2,0,19,0,21
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
9000 < 9100,RRab,0,0,4,0,0,0,0,0,0,0,0,4
9000 < 9100,RRc,0,0,0,3,0,0,0,0,0,0,0,3
9000 < 9100,clasCep,0,0,3,0,0,0,0,0,0,0,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,12,0,0,0,0,0,0,0,0,12
9100 < 9200,RRc,0,0,1,6,0,0,0,0,0,0,0,7
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,2,1,3
9200 < 9300,RRab,0,0,18,3,0,0,0,0,0,1,0,22
9200 < 9300,RRc,0,0,4,19,0,0,0,0,0,1,0,24
9300 < 9400,RRab,0,0,157,20,0,0,0,0,0,4,0,181
9300 < 9400,RRc,0,0,9,191,0,0,0,0,0,0,0,200
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,33,0,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
9500 < 9600,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9500 < 9600,RRc,0,0,1,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,0,9,0,0,0,0,0,0,0,9
9700 < 9800,RRc,0,0,1,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9800 < 9900,RRc,0,0,0,1,0,0,0,0,0,0,0,1
All,,23831,14670,11431,12823,13803,47238,26787,22064,20922,30530,5185,229284
