No. Data Points,Actual,Mira,OSARG,RRab,RRc,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,dsct,t2Cep,t2RVTau,All
3600 < 3700,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
3600 < 3700,contactBinary,0,0,1,0,0,0,0,1,2,0,0,0,4
3600 < 3700,detachedBinary,0,0,0,0,0,0,0,1,1,0,0,0,2
3600 < 3700,t2Cep,0,0,1,0,0,0,0,0,0,0,5,0,6
3700 < 3800,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
3700 < 3800,RRc,0,0,0,10,0,0,0,0,0,0,0,0,10
3700 < 3800,contactBinary,0,0,0,0,0,0,0,3,0,0,0,0,3
3700 < 3800,detachedBinary,0,0,1,0,0,0,0,1,4,0,0,0,6
3800 < 3900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
3800 < 3900,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
3800 < 3900,contactBinary,0,0,1,2,0,0,1,0,0,0,0,1,5
3800 < 3900,detachedBinary,0,0,0,1,0,0,0,2,5,0,1,0,9
3900 < 4000,RRab,0,0,1,1,0,0,0,0,0,0,0,0,2
3900 < 4000,RRc,0,0,0,1,0,0,0,1,1,0,0,0,3
3900 < 4000,contactBinary,0,0,0,0,0,0,0,4,0,0,1,0,5
3900 < 4000,detachedBinary,0,0,1,0,0,0,0,2,2,0,0,0,5
400 < 500,Mira,842,0,8,0,3,24,0,2,1,8,86,14,988
400 < 500,OSARG,0,233,0,1,33,0,1,0,4,2,1,0,275
400 < 500,RRab,3,0,951,176,1,580,36,13,9,34,426,0,2229
400 < 500,RRc,4,8,228,984,2,374,195,47,24,47,313,3,2229
400 < 500,SRV,47,47,17,2,356,36,130,2,23,8,152,8,828
400 < 500,clasCep,0,0,5,0,0,2972,296,0,0,0,9,0,3282
400 < 500,clasOvertoneCep,0,0,0,5,0,37,2366,0,0,0,4,0,2412
400 < 500,contactBinary,0,1,13,28,0,1,0,1852,149,1,8,0,2053
400 < 500,detachedBinary,1,0,2,9,1,2,0,690,1452,2,0,1,2160
400 < 500,dsct,2,20,88,59,2,139,719,7,35,4094,85,0,5250
400 < 500,t2Cep,1,0,11,13,0,97,21,0,0,0,474,4,621
400 < 500,t2RVTau,8,0,0,0,3,5,0,0,0,0,16,10,42
4000 < 4100,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
4000 < 4100,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
4000 < 4100,contactBinary,0,0,0,0,0,0,0,1,0,0,0,0,1
4000 < 4100,detachedBinary,0,0,2,2,0,0,0,2,5,0,2,0,13
4100 < 4200,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
4100 < 4200,RRc,0,0,0,6,0,0,0,0,0,0,0,0,6
4100 < 4200,contactBinary,0,0,0,0,0,0,0,1,1,0,2,0,4
4100 < 4200,detachedBinary,0,0,2,0,0,0,0,4,4,0,2,0,12
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
4200 < 4300,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
4200 < 4300,contactBinary,0,0,0,2,0,0,0,6,0,0,3,0,11
4200 < 4300,detachedBinary,0,0,2,2,0,0,0,3,6,0,1,0,14
4300 < 4400,RRab,0,0,5,1,0,0,0,0,0,0,0,0,6
4300 < 4400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
4300 < 4400,contactBinary,0,0,0,1,0,0,0,5,0,0,0,0,6
4300 < 4400,detachedBinary,0,0,4,1,0,0,0,6,9,0,0,0,20
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
4400 < 4500,RRc,0,0,0,10,0,0,0,0,0,0,0,0,10
4400 < 4500,contactBinary,0,0,3,2,0,0,0,13,4,0,1,0,23
4400 < 4500,detachedBinary,0,0,7,0,0,0,0,7,20,0,1,0,35
4500 < 4600,RRab,0,0,8,2,0,0,0,0,0,0,0,0,10
4500 < 4600,RRc,0,0,0,3,0,0,0,0,0,0,1,0,4
4500 < 4600,contactBinary,0,0,1,8,0,0,0,16,7,0,2,0,34
4500 < 4600,detachedBinary,0,0,1,1,1,0,0,7,12,0,3,0,25
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,6,0,0,0,0,0,0,0,2,0,8
4600 < 4700,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
4600 < 4700,contactBinary,0,0,0,3,0,0,0,18,11,0,1,0,33
4600 < 4700,detachedBinary,0,0,4,2,0,0,0,21,28,0,1,0,56
4700 < 4800,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
4700 < 4800,RRc,0,0,0,6,0,0,0,0,0,0,0,0,6
4700 < 4800,contactBinary,0,0,2,3,0,0,0,133,20,0,2,0,160
4700 < 4800,detachedBinary,0,0,1,5,0,0,0,86,142,0,3,0,237
4800 < 4900,RRab,0,0,4,1,0,0,0,0,0,0,0,0,5
4800 < 4900,RRc,0,2,0,7,0,0,0,0,0,0,0,0,9
4800 < 4900,contactBinary,0,0,1,2,0,0,0,246,42,0,4,0,295
4800 < 4900,detachedBinary,0,0,0,2,0,0,0,96,205,0,6,0,309
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
4900 < 5000,RRc,0,0,0,6,0,0,0,0,0,0,0,0,6
4900 < 5000,contactBinary,0,0,0,0,0,0,0,2,0,0,0,0,2
4900 < 5000,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
500 < 600,Mira,535,2,10,0,2,10,0,0,0,1,49,5,614
500 < 600,OSARG,0,298,0,0,17,0,1,0,0,0,0,0,316
500 < 600,RRab,3,6,830,179,0,271,15,12,1,17,200,1,1535
500 < 600,RRc,6,3,130,874,0,205,92,21,17,19,133,0,1500
500 < 600,SRV,22,32,5,0,284,12,41,2,15,11,34,3,461
500 < 600,clasCep,0,0,11,5,0,186,28,0,0,0,4,0,234
500 < 600,clasOvertoneCep,0,0,0,6,2,5,248,0,0,0,0,0,261
500 < 600,contactBinary,1,2,27,95,0,0,3,2335,295,0,8,0,2766
500 < 600,detachedBinary,0,10,20,55,1,0,0,969,2016,0,11,0,3082
500 < 600,dsct,3,7,35,31,0,51,118,3,10,521,31,0,810
500 < 600,t2Cep,0,0,8,1,3,14,2,0,2,2,256,6,294
500 < 600,t2RVTau,3,0,0,0,3,0,0,0,0,0,1,26,33
5000 < 5100,RRab,0,0,2,1,0,0,0,0,0,0,0,0,3
5000 < 5100,RRc,0,0,0,8,0,0,0,0,0,0,0,0,8
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,10,1,0,0,0,0,0,0,1,0,12
5100 < 5200,RRc,0,0,0,12,0,0,0,0,0,0,2,0,14
5200 < 5300,RRab,0,0,5,1,0,0,0,1,0,0,0,0,7
5200 < 5300,RRc,0,0,1,5,0,0,0,0,0,0,0,0,6
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,8,1,0,0,0,0,0,0,2,0,11
5300 < 5400,RRc,0,0,1,11,0,0,0,0,0,0,0,0,12
5400 < 5500,RRab,0,0,17,2,0,0,0,0,0,0,0,0,19
5400 < 5500,RRc,0,0,2,20,0,0,0,0,0,0,0,0,22
5500 < 5600,RRab,0,0,15,0,0,0,0,0,0,0,3,0,18
5500 < 5600,RRc,0,0,3,33,0,0,0,0,0,0,0,0,36
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,20,6,0,0,0,0,0,0,0,0,26
5600 < 5700,RRc,0,0,0,33,0,0,0,0,0,0,0,0,33
5600 < 5700,t2Cep,0,0,0,2,0,0,0,0,0,0,4,0,6
5700 < 5800,RRab,0,0,66,4,0,0,0,0,1,0,1,0,72
5700 < 5800,RRc,0,0,2,52,0,0,0,1,0,0,1,0,56
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,124,18,0,0,0,0,1,0,7,0,150
5800 < 5900,RRc,0,0,3,160,0,0,0,7,5,0,2,0,177
5800 < 5900,clasCep,0,0,2,0,0,4,0,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,0,0,0,33,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,169,22,0,0,0,0,0,0,2,0,193
5900 < 6000,RRc,0,0,7,222,0,0,0,0,0,0,2,0,231
5900 < 6000,clasCep,0,0,0,0,0,3,0,0,0,0,0,0,3
5900 < 6000,t2Cep,0,0,2,0,0,0,0,0,0,0,34,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,484,0,1,0,1,3,0,0,0,0,19,1,509
600 < 700,OSARG,0,662,0,0,40,0,0,0,0,0,1,0,703
600 < 700,RRab,0,3,1048,240,0,88,6,13,1,2,96,0,1497
600 < 700,RRc,0,4,76,1189,0,58,38,15,7,7,44,0,1438
600 < 700,SRV,8,27,3,1,594,7,18,0,4,2,16,4,684
600 < 700,clasCep,0,2,4,5,0,2117,170,0,0,0,0,0,2298
600 < 700,clasOvertoneCep,0,0,0,4,0,34,1774,0,0,0,0,0,1812
600 < 700,contactBinary,0,1,11,47,0,0,0,920,81,1,5,1,1067
600 < 700,detachedBinary,1,3,2,14,3,0,0,307,736,0,1,0,1067
600 < 700,dsct,0,4,20,13,0,11,87,0,0,1130,12,0,1277
600 < 700,t2Cep,0,0,2,8,0,14,2,0,1,0,291,0,318
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,147,20,0,0,0,0,0,0,3,0,170
6000 < 6100,RRc,0,0,6,191,0,0,1,0,0,0,0,0,198
6000 < 6100,clasCep,0,0,0,0,0,1,0,0,0,0,2,0,3
6000 < 6100,clasOvertoneCep,0,0,0,2,0,0,1,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,2,0,0,0,0,0,0,0,34,0,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,4,0,0,0,0,0,0,0,1,0,5
6100 < 6200,RRc,0,0,1,2,0,0,0,0,0,0,0,0,3
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,4,0,0,0,0,0,0,0,1,0,5
6200 < 6300,RRc,0,0,0,16,0,0,0,0,0,0,0,0,16
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,8,2,0,0,0,0,0,0,3,0,13
6300 < 6400,RRc,0,0,2,18,0,0,0,0,0,0,0,0,20
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,14,3,0,0,0,0,0,0,3,0,20
6400 < 6500,RRc,0,0,1,37,0,0,0,0,0,0,0,0,38
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,83,8,0,0,0,0,0,0,5,0,96
6500 < 6600,RRc,0,0,5,137,0,0,0,0,0,0,1,0,143
6500 < 6600,t2Cep,0,0,0,0,0,0,0,0,0,0,18,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,130,25,0,0,0,0,2,0,0,0,157
6600 < 6700,RRc,0,0,7,95,0,0,0,0,0,0,0,0,102
6600 < 6700,t2Cep,0,0,0,0,0,0,0,0,0,0,18,0,18
6700 < 6800,RRab,0,0,89,6,0,0,0,0,0,0,1,0,96
6700 < 6800,RRc,0,0,3,93,0,0,0,0,0,0,1,0,97
6700 < 6800,clasOvertoneCep,0,0,0,1,0,0,2,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,0,42,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
6800 < 6900,RRc,0,0,0,2,0,0,0,2,0,0,0,0,4
6900 < 7000,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
700 < 800,Mira,669,0,3,0,4,3,0,0,0,1,9,2,691
700 < 800,OSARG,0,840,0,0,78,0,0,0,0,0,0,0,918
700 < 800,RRab,0,4,751,178,0,24,0,17,0,1,53,0,1028
700 < 800,RRc,0,0,60,1042,0,12,26,8,2,1,13,2,1166
700 < 800,SRV,15,44,1,1,767,0,10,0,1,3,5,0,847
700 < 800,clasCep,0,0,4,0,0,2009,186,0,0,0,3,0,2202
700 < 800,clasOvertoneCep,0,0,0,12,0,8,1687,0,0,0,0,0,1707
700 < 800,contactBinary,0,0,5,11,0,0,1,452,47,0,8,0,524
700 < 800,detachedBinary,0,0,1,6,0,0,0,190,271,0,3,0,471
700 < 800,dsct,0,0,1,2,0,0,44,2,0,639,5,0,693
700 < 800,t2Cep,0,0,0,5,0,6,1,2,0,0,197,2,213
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
7000 < 7100,RRc,0,0,1,2,0,0,0,0,0,0,0,0,3
7100 < 7200,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
7100 < 7200,RRc,0,0,0,3,1,0,0,0,0,0,0,0,4
7100 < 7200,detachedBinary,0,0,0,0,0,0,0,0,1,0,0,0,1
7200 < 7300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,2,0,0,0,0,0,0,0,2,0,4
7500 < 7600,RRab,0,0,0,0,0,0,0,0,0,0,1,0,1
7500 < 7600,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
7800 < 7900,RRc,0,0,0,0,0,0,0,0,0,0,1,0,1
7900 < 8000,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
7900 < 8000,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
800 < 900,Mira,602,0,0,0,3,2,0,0,0,0,4,0,611
800 < 900,OSARG,0,925,0,0,110,0,0,0,0,0,0,0,1035
800 < 900,RRab,0,6,857,173,0,13,1,12,3,0,47,0,1112
800 < 900,RRc,0,2,62,1032,0,12,5,6,0,4,9,0,1132
800 < 900,SRV,14,25,1,0,873,4,26,0,1,0,2,0,946
800 < 900,clasCep,0,0,6,2,0,276,9,0,0,1,6,0,300
800 < 900,clasOvertoneCep,0,0,0,11,0,7,128,1,0,0,0,0,147
800 < 900,contactBinary,0,0,0,2,0,0,0,1,0,0,1,0,4
800 < 900,detachedBinary,0,0,0,2,0,0,0,2,2,1,0,0,7
800 < 900,dsct,0,0,1,0,0,5,101,0,0,474,1,0,582
800 < 900,t2Cep,0,0,0,1,0,30,1,0,0,0,286,0,318
800 < 900,t2RVTau,0,0,0,0,0,1,0,0,0,0,2,57,60
8000 < 8100,RRab,0,0,1,1,0,0,0,0,0,0,0,0,2
8000 < 8100,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
8100 < 8200,RRab,0,0,1,2,0,0,0,0,0,0,0,0,3
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
8300 < 8400,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
8400 < 8500,RRab,0,0,4,0,0,0,0,0,0,0,0,1,5
8400 < 8500,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
8500 < 8600,RRab,0,0,4,0,0,0,0,0,0,0,2,0,6
8500 < 8600,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
8600 < 8700,RRab,0,0,6,1,1,0,0,0,0,0,5,0,13
8600 < 8700,RRc,0,0,0,5,0,0,0,0,0,0,2,0,7
8600 < 8700,t2Cep,0,0,0,1,0,0,0,0,0,0,2,0,3
8700 < 8800,RRab,0,0,4,0,0,0,0,0,0,0,1,0,5
8700 < 8800,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
8800 < 8900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
8800 < 8900,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
8900 < 9000,RRab,0,0,2,2,0,0,0,0,0,0,1,0,5
8900 < 9000,clasOvertoneCep,0,0,0,0,0,0,3,0,0,0,0,0,3
900 < 1000,Mira,260,0,0,0,2,0,0,0,0,0,1,0,263
900 < 1000,OSARG,0,511,0,0,62,0,0,0,0,0,1,0,574
900 < 1000,RRab,0,0,85,16,0,2,1,2,1,1,2,0,110
900 < 1000,RRc,0,0,4,74,0,1,0,1,0,0,0,0,80
900 < 1000,SRV,5,12,0,0,384,1,1,0,0,0,0,0,403
900 < 1000,clasCep,0,0,0,2,0,16,0,0,0,0,0,0,18
900 < 1000,clasOvertoneCep,0,0,0,0,0,0,15,0,0,0,0,0,15
900 < 1000,contactBinary,0,0,0,0,0,0,0,0,1,1,1,0,3
900 < 1000,detachedBinary,0,0,0,1,0,1,0,0,7,0,0,0,9
900 < 1000,dsct,0,0,0,0,0,0,8,0,0,507,3,0,518
900 < 1000,t2Cep,0,0,0,0,0,2,0,0,0,0,19,0,21
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,1,8,9
9000 < 9100,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
9000 < 9100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
9000 < 9100,clasCep,0,0,0,0,0,1,0,0,0,0,2,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,6,0,0,0,0,0,0,0,0,0,6
9100 < 9200,RRc,0,0,1,4,0,0,0,0,0,0,0,0,5
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,0,2,1,3
9200 < 9300,RRab,0,0,15,4,0,0,0,0,0,0,0,0,19
9200 < 9300,RRc,0,0,2,16,0,0,0,0,0,0,1,0,19
9300 < 9400,RRab,0,0,170,10,0,0,0,0,0,0,1,0,181
9300 < 9400,RRc,0,0,5,202,0,0,0,0,0,0,0,0,207
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,0,33,0,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
9400 < 9500,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
9500 < 9600,RRc,0,0,1,0,0,0,0,0,0,0,1,0,2
9600 < 9700,RRab,0,0,0,1,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,1,4,0,0,0,0,0,0,0,0,5
9700 < 9800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRab,0,0,0,0,0,0,0,0,0,0,1,0,1
9800 < 9900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
9900 < 10000,RRab,0,0,0,1,0,0,0,0,0,0,0,0,1
All,,34616,24774,24879,28959,20790,32041,21731,22160,23016,9894,28923,2979,274762
