No. Data Points,Actual,Mira,OSARG,RRab,RRc,RRd,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,dsct,t2Cep,t2RVTau,All
2700 < 2800,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
2700 < 2800,RRc,0,0,0,7,0,0,0,0,0,0,0,1,0,8
2700 < 2800,SRV,7,31,0,0,0,381,0,0,0,0,0,0,2,421
2700 < 2800,contactBinary,0,0,2,0,0,0,0,0,2,0,0,1,0,5
2700 < 2800,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2800 < 2900,Mira,15,0,0,0,0,0,0,0,0,0,0,0,0,15
2800 < 2900,OSARG,0,13,0,0,0,1,0,0,0,0,0,0,0,14
2800 < 2900,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2800 < 2900,RRc,0,0,0,5,0,0,0,0,0,0,0,0,0,5
2800 < 2900,SRV,0,0,0,0,0,4,0,0,0,0,0,0,0,4
2800 < 2900,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2800 < 2900,detachedBinary,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2900 < 3000,Mira,15,0,0,0,0,0,0,0,0,0,0,0,0,15
2900 < 3000,OSARG,0,73,0,0,0,2,0,0,0,0,0,0,0,75
2900 < 3000,RRab,0,0,2,1,0,0,0,0,0,0,0,1,0,4
2900 < 3000,RRc,0,0,1,2,0,0,0,0,0,0,0,0,0,3
2900 < 3000,SRV,0,8,0,0,0,37,0,0,0,0,0,0,0,45
2900 < 3000,detachedBinary,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2900 < 3000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
300 < 400,Mira,2564,0,10,0,0,2,32,2,51,0,3,231,95,2990
300 < 400,OSARG,0,1796,0,0,0,209,0,3,1,4,0,1,0,2014
300 < 400,RRab,4,1,528,86,11,0,549,62,193,5,6,488,8,1941
300 < 400,RRc,0,0,72,470,7,1,231,139,678,11,5,206,7,1827
300 < 400,RRd,0,0,14,1,21,0,41,1,37,0,0,62,2,179
300 < 400,SRV,114,116,5,1,1,2090,113,113,503,44,4,519,137,3760
300 < 400,clasCep,0,0,9,0,0,0,580,28,10,0,0,12,0,639
300 < 400,clasOvertoneCep,0,0,0,7,0,0,3,324,7,0,0,1,0,342
300 < 400,contactBinary,1,1,6,12,0,1,48,101,2894,289,5,62,3,3423
300 < 400,detachedBinary,2,4,3,3,0,3,24,29,1268,1956,4,35,8,3339
300 < 400,dsct,0,3,20,40,12,0,173,375,695,27,201,104,5,1655
300 < 400,t2Cep,0,0,6,1,0,0,21,2,21,0,0,424,2,477
300 < 400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,90,90
3000 < 3100,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
3000 < 3100,contactBinary,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3000 < 3100,detachedBinary,0,0,0,0,0,0,0,0,2,1,0,0,0,3
3100 < 3200,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
3100 < 3200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3100 < 3200,contactBinary,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3100 < 3200,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3200 < 3300,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
3200 < 3300,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
3200 < 3300,detachedBinary,0,0,2,0,0,0,0,0,3,3,0,0,0,8
3300 < 3400,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
3300 < 3400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
3300 < 3400,contactBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3300 < 3400,detachedBinary,0,0,0,1,0,0,0,0,0,3,0,0,1,5
3300 < 3400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3400 < 3500,RRab,0,0,3,1,0,0,0,0,1,0,0,0,0,5
3400 < 3500,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400 < 3500,contactBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3400 < 3500,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3500 < 3600,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
3500 < 3600,RRc,0,0,0,5,0,0,0,0,0,0,0,1,0,6
3500 < 3600,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3500 < 3600,detachedBinary,0,0,0,0,0,0,0,0,1,5,0,0,0,6
3500 < 3600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
3600 < 3700,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3600 < 3700,contactBinary,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3600 < 3700,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,1,0,2
3600 < 3700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
3700 < 3800,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
3700 < 3800,contactBinary,0,0,1,0,0,0,0,0,3,1,0,0,0,5
3700 < 3800,detachedBinary,0,0,0,0,0,0,0,0,4,3,0,0,0,7
3800 < 3900,RRab,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3800 < 3900,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
3800 < 3900,contactBinary,0,0,0,1,0,0,0,0,5,0,0,0,0,6
3800 < 3900,detachedBinary,0,0,1,1,0,0,0,0,5,1,0,0,0,8
3900 < 4000,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
3900 < 4000,RRc,0,0,0,4,0,0,0,0,1,0,0,0,0,5
3900 < 4000,contactBinary,0,0,0,0,0,0,0,0,8,1,0,0,0,9
3900 < 4000,detachedBinary,0,0,3,1,0,0,0,0,1,5,0,0,0,10
400 < 500,Mira,825,0,4,0,0,3,8,0,25,2,4,101,19,991
400 < 500,OSARG,0,213,2,1,0,23,0,0,1,0,1,0,0,241
400 < 500,RRab,1,3,977,142,14,1,280,31,221,4,11,607,3,2295
400 < 500,RRc,0,4,170,930,14,0,163,76,565,11,10,293,1,2237
400 < 500,RRd,0,0,16,0,48,0,32,0,34,0,3,69,0,202
400 < 500,SRV,46,27,7,2,2,325,13,67,113,20,1,185,44,852
400 < 500,clasCep,0,0,7,0,0,0,2787,300,1,0,2,5,2,3104
400 < 500,clasOvertoneCep,0,0,0,12,1,0,66,2239,0,0,0,5,0,2323
400 < 500,contactBinary,4,0,18,23,1,0,19,44,2546,381,18,45,2,3101
400 < 500,detachedBinary,2,6,5,5,0,4,9,36,901,1923,9,20,7,2927
400 < 500,dsct,0,1,73,50,11,0,85,557,292,19,4078,92,2,5260
400 < 500,t2Cep,0,0,9,1,0,0,27,4,14,0,0,497,0,552
400 < 500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,2,35,37
4000 < 4100,RRab,0,0,5,0,0,0,0,0,0,0,0,1,0,6
4000 < 4100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
4000 < 4100,contactBinary,0,0,0,0,0,0,0,0,4,0,0,0,0,4
4000 < 4100,detachedBinary,0,0,1,1,0,0,0,0,4,8,0,0,0,14
4100 < 4200,RRab,0,0,4,0,1,0,0,0,0,0,0,0,0,5
4100 < 4200,RRc,0,0,0,5,0,0,0,0,0,0,0,1,0,6
4100 < 4200,contactBinary,0,0,1,0,0,0,0,0,3,1,0,0,0,5
4100 < 4200,detachedBinary,0,0,0,1,0,0,0,0,3,8,0,0,0,12
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
4200 < 4300,RRc,0,0,0,3,2,0,0,0,0,0,0,0,0,5
4200 < 4300,contactBinary,0,0,1,1,0,0,0,0,5,3,0,0,0,10
4200 < 4300,detachedBinary,0,0,1,0,0,0,0,0,6,5,0,2,0,14
4300 < 4400,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
4300 < 4400,RRc,0,0,0,2,0,0,0,0,0,0,0,1,0,3
4300 < 4400,contactBinary,0,0,0,0,0,0,0,0,7,4,0,0,0,11
4300 < 4400,detachedBinary,0,0,0,0,0,0,1,0,8,5,0,1,0,15
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,4,2,0,0,0,0,0,0,0,1,0,7
4400 < 4500,RRc,0,0,1,8,0,0,0,0,0,0,0,0,0,9
4400 < 4500,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4400 < 4500,contactBinary,0,0,0,0,0,0,0,0,16,11,0,1,0,28
4400 < 4500,detachedBinary,0,0,3,1,0,0,0,0,18,32,0,1,1,56
4500 < 4600,RRab,0,0,5,2,0,0,0,0,0,0,0,0,0,7
4500 < 4600,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
4500 < 4600,contactBinary,0,0,1,1,0,0,0,0,21,4,0,0,0,27
4500 < 4600,detachedBinary,0,0,2,1,0,1,0,0,11,27,0,1,0,43
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
4600 < 4700,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
4600 < 4700,contactBinary,0,0,0,0,0,0,0,0,14,3,0,0,0,17
4600 < 4700,detachedBinary,0,0,2,0,0,0,0,0,25,20,0,4,0,51
4700 < 4800,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4700 < 4800,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
4700 < 4800,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4700 < 4800,contactBinary,0,0,1,2,0,0,0,0,123,29,0,1,0,156
4700 < 4800,detachedBinary,0,0,2,2,0,0,0,0,95,135,0,4,0,238
4800 < 4900,RRab,0,0,6,2,0,0,0,0,0,0,0,0,0,8
4800 < 4900,RRc,0,0,1,4,0,0,0,0,0,0,0,0,0,5
4800 < 4900,contactBinary,0,0,0,2,1,0,0,0,222,47,0,2,0,274
4800 < 4900,detachedBinary,0,0,0,1,0,0,0,0,102,213,0,5,2,323
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,6,0,0,0,0,0,0,0,0,0,0,6
4900 < 5000,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4900 < 5000,contactBinary,0,0,1,1,0,0,0,0,0,2,0,0,0,4
4900 < 5000,t2Cep,1,0,0,0,0,0,0,0,0,0,0,5,0,6
500 < 600,Mira,516,0,4,0,0,0,6,0,16,0,2,47,11,602
500 < 600,OSARG,0,297,0,0,0,36,0,0,0,0,0,0,0,333
500 < 600,RRab,0,1,797,120,10,0,117,13,119,8,5,291,5,1486
500 < 600,RRc,0,0,105,859,9,0,64,40,295,10,6,98,3,1489
500 < 600,RRd,0,0,9,0,25,0,7,0,17,3,0,24,3,88
500 < 600,SRV,14,19,4,0,0,266,4,13,45,23,2,65,27,482
500 < 600,clasCep,0,0,13,0,0,0,189,14,1,0,0,6,0,223
500 < 600,clasOvertoneCep,0,0,0,5,0,0,3,249,0,0,0,0,0,257
500 < 600,contactBinary,2,0,36,52,1,0,6,27,2696,630,9,24,0,3483
500 < 600,detachedBinary,0,6,10,22,0,2,1,5,914,2483,7,13,3,3466
500 < 600,dsct,0,0,19,14,2,0,31,66,108,12,506,27,1,786
500 < 600,t2Cep,0,0,12,3,0,0,2,0,6,0,0,253,2,278
500 < 600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,31,31
5000 < 5100,RRab,0,0,3,0,0,0,0,0,1,0,0,0,0,4
5000 < 5100,RRc,0,0,1,7,0,0,0,0,0,0,0,0,0,8
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,4,2,6
5100 < 5200,RRab,0,0,5,2,0,0,0,0,0,0,0,0,1,8
5100 < 5200,RRc,0,0,0,14,0,0,0,0,0,0,0,2,0,16
5100 < 5200,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5200 < 5300,RRab,0,0,8,0,0,0,0,0,1,0,0,0,0,9
5200 < 5300,RRc,0,0,1,9,0,0,0,0,0,0,0,0,0,10
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,10,2,0,0,0,0,0,0,0,0,0,12
5300 < 5400,RRc,0,0,0,11,0,0,0,0,1,0,0,0,0,12
5400 < 5500,RRab,0,0,17,3,1,0,0,0,0,0,0,0,0,21
5400 < 5500,RRc,0,0,1,11,0,0,0,0,1,0,0,0,0,13
5500 < 5600,RRab,0,0,15,2,0,0,0,0,0,0,0,1,0,18
5500 < 5600,RRc,0,0,1,30,0,0,0,0,0,1,0,0,0,32
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,30,5,0,0,0,0,0,0,0,1,0,36
5600 < 5700,RRc,0,0,2,36,0,0,0,0,0,0,0,0,0,38
5600 < 5700,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5600 < 5700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5700 < 5800,RRab,0,0,45,13,0,0,0,0,1,0,0,5,0,64
5700 < 5800,RRc,0,0,3,39,0,0,0,0,6,0,0,2,0,50
5700 < 5800,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5700 < 5800,t2Cep,0,0,2,0,0,0,0,0,0,0,0,7,0,9
5800 < 5900,RRab,0,0,121,14,1,0,0,0,1,0,0,3,0,140
5800 < 5900,RRc,0,0,11,159,2,0,0,0,5,2,0,3,0,182
5800 < 5900,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5800 < 5900,clasCep,0,0,4,0,0,0,2,0,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,0,2,0,0,31,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,1,143,32,1,0,0,0,0,0,0,2,0,179
5900 < 6000,RRc,0,0,14,200,0,0,0,0,0,0,0,3,0,217
5900 < 6000,clasCep,0,0,0,0,0,0,0,0,1,2,0,0,0,3
5900 < 6000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,34,2,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,472,0,0,0,0,1,0,0,9,0,2,18,6,508
600 < 700,OSARG,0,649,0,0,0,80,0,0,0,0,1,2,0,732
600 < 700,RRab,0,5,1078,192,10,0,57,2,32,5,2,85,0,1468
600 < 700,RRc,0,2,116,1136,31,0,32,17,66,13,4,38,0,1455
600 < 700,RRd,0,0,13,0,57,0,2,1,9,0,0,11,0,93
600 < 700,SRV,4,16,1,0,0,557,2,8,10,6,2,25,3,634
600 < 700,clasCep,0,0,4,2,0,0,2033,246,0,0,0,5,0,2290
600 < 700,clasOvertoneCep,0,0,0,5,0,0,32,1763,0,0,0,0,0,1800
600 < 700,contactBinary,0,0,8,16,0,0,5,17,963,223,2,16,0,1250
600 < 700,detachedBinary,0,2,2,1,0,3,0,5,303,927,5,2,2,1252
600 < 700,dsct,0,0,12,9,2,0,9,76,30,3,1128,9,0,1278
600 < 700,t2Cep,0,0,11,3,0,0,3,0,1,3,1,285,0,307
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,134,21,7,0,0,0,0,0,0,2,0,164
6000 < 6100,RRc,0,0,4,184,3,0,0,0,0,0,0,0,0,191
6000 < 6100,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
6000 < 6100,clasCep,0,0,0,0,0,0,1,0,0,0,0,2,0,3
6000 < 6100,clasOvertoneCep,0,0,0,1,0,0,0,2,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,36,0,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,4,1,0,0,0,0,0,0,0,0,0,5
6100 < 6200,RRc,0,0,0,7,2,0,0,0,3,0,0,0,0,12
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,9,0,0,0,0,0,0,0,0,0,0,9
6200 < 6300,RRc,0,0,0,14,0,0,0,0,0,0,0,0,0,14
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,19,1,1,0,0,0,0,0,0,0,0,21
6300 < 6400,RRc,0,0,1,25,2,0,0,0,2,0,0,0,0,30
6300 < 6400,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,27,2,0,0,0,0,0,0,0,0,0,29
6400 < 6500,RRc,0,0,2,28,0,0,0,0,0,0,0,0,0,30
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,80,7,3,0,0,0,1,0,0,1,0,92
6500 < 6600,RRc,0,0,10,117,2,0,0,0,2,0,0,0,0,131
6500 < 6600,RRd,0,0,0,0,9,0,0,0,0,0,0,0,0,9
6500 < 6600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,18,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,138,32,1,0,0,0,2,0,0,4,0,177
6600 < 6700,RRc,0,0,16,74,2,0,0,0,0,0,0,1,0,93
6600 < 6700,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
6600 < 6700,t2Cep,0,0,2,0,0,0,0,0,0,0,0,16,0,18
6700 < 6800,RRab,0,0,71,10,3,0,0,0,0,0,0,2,0,86
6700 < 6800,RRc,0,2,5,86,0,0,0,0,0,0,0,0,0,93
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,42,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
6800 < 6900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
6900 < 7000,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
700 < 800,Mira,660,0,1,0,0,3,3,0,3,0,0,9,2,681
700 < 800,OSARG,0,856,0,0,0,85,0,0,0,2,0,1,0,944
700 < 800,RRab,0,3,766,140,11,0,17,1,29,5,1,53,0,1026
700 < 800,RRc,0,0,75,947,13,0,10,16,43,7,2,9,0,1122
700 < 800,RRd,0,0,1,0,45,0,0,0,5,0,0,5,0,56
700 < 800,SRV,21,16,0,0,0,729,0,2,3,1,0,5,4,781
700 < 800,clasCep,0,0,5,0,0,0,1996,188,0,0,0,1,2,2192
700 < 800,clasOvertoneCep,0,0,0,7,2,0,20,1668,0,0,0,0,0,1697
700 < 800,contactBinary,0,2,13,9,0,0,3,9,467,99,2,10,0,614
700 < 800,detachedBinary,0,1,0,2,0,1,0,4,156,340,1,3,1,509
700 < 800,dsct,0,0,0,2,0,0,1,37,7,2,638,7,0,694
700 < 800,t2Cep,0,0,9,6,0,0,2,3,1,0,0,183,2,206
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRc,0,0,0,0,0,1,0,0,1,0,0,0,0,2
7100 < 7200,RRc,0,1,0,3,0,0,0,0,0,0,0,0,0,4
7200 < 7300,RRab,0,0,3,0,0,1,0,0,0,0,0,1,0,5
7300 < 7400,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
7500 < 7600,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7600 < 7700,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,2,0,0,0,0,0,0,0,0,0,1,3
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7800 < 7900,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7900 < 8000,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7900 < 8000,RRc,0,0,1,1,0,0,0,0,0,0,0,0,0,2
800 < 900,Mira,603,0,0,0,0,0,3,0,3,0,0,1,2,612
800 < 900,OSARG,0,903,0,0,0,103,0,0,0,0,1,0,0,1007
800 < 900,RRab,0,5,881,150,4,0,5,1,31,10,0,26,0,1113
800 < 900,RRc,0,2,75,1038,7,0,4,1,24,2,1,11,0,1165
800 < 900,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
800 < 900,SRV,13,13,0,0,0,942,1,19,3,1,0,5,6,1003
800 < 900,clasCep,0,0,6,2,0,0,240,11,0,0,0,10,0,269
800 < 900,clasOvertoneCep,0,0,0,14,0,0,0,120,1,0,0,0,0,135
800 < 900,contactBinary,0,0,0,0,0,0,3,6,14,1,0,1,0,25
800 < 900,detachedBinary,0,0,0,0,0,0,3,6,6,12,2,4,0,33
800 < 900,dsct,0,0,1,0,0,0,1,101,1,0,473,0,0,577
800 < 900,t2Cep,0,0,10,2,0,0,3,0,0,0,0,283,0,298
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,60,60
8000 < 8100,RRab,0,0,4,2,0,0,0,0,0,0,0,0,0,6
8000 < 8100,RRc,0,0,0,5,0,0,0,0,0,0,0,0,0,5
8100 < 8200,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8200 < 8300,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
8300 < 8400,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
8400 < 8500,RRab,0,0,0,0,0,0,0,0,0,0,0,2,0,2
8400 < 8500,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
8500 < 8600,RRab,0,0,3,0,0,0,1,0,0,0,0,1,1,6
8500 < 8600,RRc,0,0,0,4,0,0,0,0,0,0,0,4,0,8
8600 < 8700,RRab,0,0,4,2,0,0,1,0,0,0,0,2,4,13
8600 < 8700,RRc,0,0,0,8,0,0,0,0,0,0,0,1,0,9
8600 < 8700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
8700 < 8800,RRab,0,0,0,0,0,0,1,0,0,0,0,1,0,2
8700 < 8800,RRc,0,0,0,1,0,0,1,0,0,0,0,0,0,2
8800 < 8900,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8800 < 8900,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
8900 < 9000,RRab,0,0,3,1,0,0,0,0,0,0,0,1,0,5
8900 < 9000,clasOvertoneCep,0,0,0,1,0,0,0,2,0,0,0,0,0,3
900 < 1000,Mira,257,0,0,0,0,2,0,0,2,0,0,0,4,265
900 < 1000,OSARG,0,501,0,0,0,56,0,0,1,0,1,1,1,561
900 < 1000,RRab,0,0,87,11,2,0,1,0,1,1,0,6,0,109
900 < 1000,RRc,0,0,5,86,0,0,0,0,2,0,1,0,0,94
900 < 1000,RRd,0,0,0,0,9,0,0,0,0,0,0,0,0,9
900 < 1000,SRV,8,7,2,0,0,379,1,0,1,0,0,2,6,406
900 < 1000,clasCep,0,0,0,3,0,0,14,0,0,0,0,0,0,17
900 < 1000,clasOvertoneCep,0,0,0,2,0,0,0,10,0,0,0,0,0,12
900 < 1000,contactBinary,0,0,0,1,0,0,0,0,7,1,2,0,0,11
900 < 1000,detachedBinary,0,0,0,1,0,0,0,1,0,4,0,0,0,6
900 < 1000,dsct,0,0,0,0,0,0,0,10,1,0,509,0,0,520
900 < 1000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,20,0,20
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
9000 < 9100,RRab,0,0,2,4,0,0,0,0,0,0,0,1,0,7
9000 < 9100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
9000 < 9100,clasCep,0,0,0,2,0,0,0,0,0,0,0,0,1,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,10,1,0,0,0,0,0,0,0,0,0,11
9100 < 9200,RRc,0,0,1,2,0,0,0,0,0,0,0,0,0,3
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9200 < 9300,RRab,0,0,19,4,2,0,0,0,1,0,0,0,0,26
9200 < 9300,RRc,0,0,3,13,0,0,0,0,0,0,0,0,0,16
9300 < 9400,RRab,0,0,169,18,0,0,0,0,0,0,0,11,0,198
9300 < 9400,RRc,0,0,8,197,3,0,0,0,0,0,0,0,3,211
9300 < 9400,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,32,1,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9500 < 9600,RRab,0,0,1,0,0,0,0,0,0,1,0,0,0,2
9600 < 9700,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
9700 < 9800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
9900 < 10000,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
All,,32857,24473,22089,24326,1823,20740,24242,16177,57653,30559,10344,27483,6876,299642
