No. Data Points,Actual,Mira,OSARG,RRab,RRc,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,t2Cep,t2RVTau,All
3900 < 4000,contactBinary,0,0,1,1,0,0,0,2,0,0,0,4
3900 < 4000,detachedBinary,0,0,1,1,0,0,0,1,1,0,0,4
400 < 500,Mira,864,4,10,0,17,5,0,1,5,3,29,938
400 < 500,OSARG,0,237,0,1,24,0,0,0,0,0,0,262
400 < 500,RRab,0,1,746,149,1,7,1,2,0,23,1,931
400 < 500,RRc,0,3,29,992,0,2,4,2,0,6,0,1038
400 < 500,SRV,59,68,51,14,416,43,83,1,40,39,20,834
400 < 500,clasCep,2,0,50,0,3,2918,289,0,2,16,2,3282
400 < 500,clasOvertoneCep,0,0,3,13,0,542,1854,0,0,0,0,2412
400 < 500,contactBinary,0,1,12,35,0,0,0,1721,280,6,0,2055
400 < 500,detachedBinary,0,12,3,19,9,0,0,582,1496,5,2,2128
400 < 500,t2Cep,7,4,88,34,18,255,14,4,10,153,34,621
400 < 500,t2RVTau,11,0,0,0,0,14,0,0,5,0,12,42
4000 < 4100,RRab,0,0,10,0,0,0,0,0,0,0,0,10
4000 < 4100,RRc,0,0,1,4,0,0,0,0,0,0,0,5
4000 < 4100,contactBinary,0,0,2,0,0,0,0,2,0,0,0,4
4000 < 4100,detachedBinary,0,0,2,2,0,0,0,2,3,0,0,9
4100 < 4200,RRab,0,0,2,0,0,0,0,0,0,1,0,3
4100 < 4200,RRc,0,0,1,6,0,0,0,0,0,0,0,7
4100 < 4200,contactBinary,0,0,0,1,0,0,0,0,0,0,0,1
4100 < 4200,detachedBinary,0,0,4,0,0,0,0,2,4,1,0,11
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,3,0,0,0,0,0,0,0,0,3
4200 < 4300,RRc,0,0,0,5,0,0,0,0,0,0,0,5
4200 < 4300,contactBinary,0,0,1,3,0,0,0,6,0,0,0,10
4200 < 4300,detachedBinary,0,0,6,0,0,0,0,0,6,0,0,12
4300 < 4400,RRab,0,0,1,1,0,0,0,0,0,1,0,3
4300 < 4400,RRc,0,0,0,4,0,0,0,0,0,0,0,4
4300 < 4400,contactBinary,0,0,4,0,0,0,0,3,1,0,0,8
4300 < 4400,detachedBinary,0,0,5,0,0,0,0,6,11,0,0,22
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,6,0,0,0,0,0,0,0,0,6
4400 < 4500,RRc,0,0,0,8,0,0,0,0,0,0,0,8
4400 < 4500,contactBinary,0,0,2,5,0,0,0,10,3,0,0,20
4400 < 4500,detachedBinary,0,0,9,6,0,0,0,6,23,0,0,44
4500 < 4600,RRab,0,0,6,0,0,0,0,0,0,0,0,6
4500 < 4600,RRc,0,0,0,10,0,0,0,0,0,0,0,10
4500 < 4600,contactBinary,0,1,4,8,0,0,0,12,2,4,0,31
4500 < 4600,detachedBinary,0,0,10,3,0,0,0,11,26,1,0,51
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,6,0,0,0,0,0,0,0,0,6
4600 < 4700,RRc,0,0,1,2,0,0,0,0,0,0,0,3
4600 < 4700,contactBinary,0,0,4,3,0,0,0,20,3,0,0,30
4600 < 4700,detachedBinary,0,0,2,5,0,0,0,9,41,1,0,58
4700 < 4800,RRab,0,0,4,0,0,0,0,0,0,0,0,4
4700 < 4800,RRc,0,0,0,8,0,0,0,0,0,0,0,8
4700 < 4800,contactBinary,0,0,6,9,0,0,0,121,28,2,0,166
4700 < 4800,detachedBinary,0,0,5,5,0,0,0,67,152,3,0,232
4800 < 4900,RRab,0,0,4,1,0,0,0,0,1,0,0,6
4800 < 4900,RRc,0,0,2,2,0,0,0,0,0,0,0,4
4800 < 4900,contactBinary,0,0,3,6,0,0,0,198,60,3,0,270
4800 < 4900,detachedBinary,0,0,1,1,0,0,0,77,278,1,0,358
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,5,0,0,0,0,0,0,0,0,5
4900 < 5000,RRc,0,0,0,6,0,0,0,0,0,0,0,6
4900 < 5000,contactBinary,0,0,0,0,0,0,0,0,1,1,0,2
4900 < 5000,detachedBinary,0,0,0,0,0,0,0,0,1,0,0,1
4900 < 5000,t2Cep,1,0,0,0,0,0,0,0,0,5,0,6
500 < 600,Mira,578,3,14,0,4,4,0,1,9,1,19,633
500 < 600,OSARG,0,263,0,1,30,0,0,0,0,1,0,295
500 < 600,RRab,0,0,759,147,0,1,0,7,1,41,0,956
500 < 600,RRc,0,1,73,838,0,0,1,4,0,9,0,926
500 < 600,SRV,27,26,14,1,302,8,21,2,26,21,11,459
500 < 600,clasCep,0,0,28,3,0,172,22,0,3,5,1,234
500 < 600,clasOvertoneCep,0,0,1,9,0,15,231,0,3,2,0,261
500 < 600,contactBinary,0,0,24,99,0,0,0,2271,397,12,0,2803
500 < 600,detachedBinary,0,7,14,41,2,0,1,904,2059,2,1,3031
500 < 600,t2Cep,1,0,48,7,6,31,1,0,4,181,15,294
500 < 600,t2RVTau,5,0,0,0,0,0,0,0,0,1,27,33
5000 < 5100,RRab,0,0,4,1,0,0,0,0,0,0,0,5
5000 < 5100,RRc,0,0,0,10,0,0,0,0,0,0,0,10
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,7,6,0,0,0,0,0,1,0,14
5100 < 5200,RRc,0,0,0,12,0,0,0,0,0,0,0,12
5200 < 5300,RRab,0,0,9,0,0,0,0,0,0,0,0,9
5200 < 5300,RRc,0,0,2,7,0,0,0,0,0,0,0,9
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,13,1,0,0,0,0,0,0,0,14
5300 < 5400,RRc,0,0,0,18,0,0,0,0,0,0,0,18
5400 < 5500,RRab,0,0,16,1,0,0,0,0,0,1,0,18
5400 < 5500,RRc,0,0,1,18,0,0,0,0,0,0,0,19
5500 < 5600,RRab,0,0,17,1,0,0,0,0,0,0,0,18
5500 < 5600,RRc,0,0,6,35,0,0,0,0,0,0,0,41
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,28,2,0,0,0,0,0,2,0,32
5600 < 5700,RRc,0,0,0,29,0,0,0,0,0,1,0,30
5600 < 5700,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
5700 < 5800,RRab,0,0,65,5,0,0,0,0,0,1,0,71
5700 < 5800,RRc,0,0,2,56,0,0,0,1,1,0,0,60
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,139,11,0,0,0,0,0,2,0,152
5800 < 5900,RRc,0,0,8,181,0,0,0,3,4,2,0,198
5800 < 5900,clasCep,0,0,5,0,0,1,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,2,0,0,0,0,0,2,29,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,145,21,0,0,0,0,0,2,0,168
5900 < 6000,RRc,0,0,16,227,0,0,0,0,0,0,0,243
5900 < 6000,clasCep,0,0,0,0,0,2,0,0,0,0,1,3
5900 < 6000,t2Cep,0,0,3,0,0,0,0,0,0,33,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,494,3,1,0,2,0,0,1,4,0,4,509
600 < 700,OSARG,0,693,0,0,51,0,0,0,0,1,1,746
600 < 700,RRab,0,1,1089,238,0,1,0,8,1,66,0,1404
600 < 700,RRc,0,3,99,1143,0,0,1,6,2,16,0,1270
600 < 700,SRV,12,25,5,3,531,7,7,0,6,3,3,602
600 < 700,clasCep,0,0,12,4,0,2014,263,0,0,3,2,2298
600 < 700,clasOvertoneCep,0,0,6,9,0,95,1702,0,0,0,0,1812
600 < 700,contactBinary,0,2,20,27,0,0,0,894,131,8,0,1082
600 < 700,detachedBinary,0,4,5,16,4,0,0,276,717,2,0,1024
600 < 700,t2Cep,0,0,21,8,0,44,3,2,3,233,4,318
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,119,11,0,0,0,0,0,6,0,136
6000 < 6100,RRc,0,0,2,168,0,0,0,0,0,1,0,171
6000 < 6100,clasCep,0,0,0,0,0,2,0,0,0,1,0,3
6000 < 6100,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,0,0,0,0,0,0,0,35,1,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,3,0,0,0,0,0,0,0,0,3
6100 < 6200,RRc,0,0,1,7,0,0,0,0,0,0,0,8
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,12,1,0,0,0,0,0,0,0,13
6200 < 6300,RRc,0,0,0,13,0,0,0,0,0,0,0,13
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,13,4,0,0,0,0,0,0,0,17
6300 < 6400,RRc,0,0,1,27,0,0,0,0,0,0,0,28
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,18,2,0,0,0,1,0,3,0,24
6400 < 6500,RRc,0,0,0,43,0,0,0,0,0,0,0,43
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,100,9,0,0,0,1,0,3,0,113
6500 < 6600,RRc,0,0,4,146,0,0,0,0,0,0,0,150
6500 < 6600,t2Cep,0,0,0,1,0,0,0,0,0,17,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,140,24,0,0,0,0,1,0,0,165
6600 < 6700,RRc,0,0,19,87,0,0,0,0,0,0,0,106
6600 < 6700,t2Cep,0,0,3,0,0,0,0,0,0,14,1,18
6700 < 6800,RRab,0,0,62,14,0,0,0,0,0,2,0,78
6700 < 6800,RRc,0,0,10,95,0,0,0,0,0,0,0,105
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,40,2,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,0,0,0,0,0,0,0,1,0,1
6800 < 6900,RRc,0,0,2,0,0,0,0,0,0,0,0,2
6900 < 7000,RRab,0,0,1,0,0,0,0,0,0,0,0,1
700 < 800,Mira,677,2,4,0,3,0,0,0,0,0,6,692
700 < 800,OSARG,0,828,0,0,60,0,0,0,0,0,0,888
700 < 800,RRab,0,1,711,151,0,3,0,16,3,22,0,907
700 < 800,RRc,0,0,64,988,0,0,1,13,5,7,0,1078
700 < 800,SRV,18,36,3,0,758,4,6,0,1,2,1,829
700 < 800,clasCep,0,0,11,0,0,1957,234,0,0,0,0,2202
700 < 800,clasOvertoneCep,0,0,7,18,0,79,1603,0,0,0,0,1707
700 < 800,contactBinary,0,1,1,4,0,0,0,453,53,1,0,513
700 < 800,detachedBinary,0,2,1,7,1,0,0,154,288,0,1,454
700 < 800,t2Cep,2,0,10,10,1,30,0,0,0,159,1,213
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,3,0,0,0,0,0,0,1,0,4
7000 < 7100,RRc,0,0,0,4,0,0,0,0,0,0,0,4
7100 < 7200,RRab,0,0,1,1,0,0,0,0,0,1,0,3
7100 < 7200,RRc,0,0,0,4,0,0,0,0,0,0,0,4
7200 < 7300,RRab,0,0,1,0,0,0,0,0,0,2,0,3
7300 < 7400,RRab,0,0,1,0,0,0,0,0,0,0,0,1
7300 < 7400,RRc,0,0,0,1,0,0,0,0,0,0,0,1
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,3,0,0,0,0,0,0,1,0,4
7500 < 7600,RRab,0,0,2,0,0,0,0,0,0,0,0,2
7500 < 7600,RRc,0,0,0,1,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,3,0,0,0,0,0,0,0,0,3
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,4
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,4,0,0,0,0,0,0,0,0,4
7800 < 7900,RRc,0,0,0,0,0,0,0,0,0,1,0,1
7900 < 8000,RRab,0,0,1,0,0,0,0,0,0,1,0,2
7900 < 8000,RRc,0,0,0,3,0,0,0,0,0,0,0,3
800 < 900,Mira,604,0,0,0,2,1,0,0,0,1,4,612
800 < 900,OSARG,0,904,0,0,71,0,2,0,0,0,0,977
800 < 900,RRab,0,4,937,187,0,0,0,3,2,31,0,1164
800 < 900,RRc,0,2,71,1000,0,0,0,8,4,14,0,1099
800 < 900,SRV,9,39,1,0,902,4,19,0,0,1,2,977
800 < 900,clasCep,0,0,10,3,0,240,22,0,8,14,3,300
800 < 900,clasOvertoneCep,0,0,2,18,0,100,24,0,2,1,0,147
800 < 900,contactBinary,0,0,1,1,0,0,0,3,0,0,0,5
800 < 900,detachedBinary,0,0,2,0,0,0,0,0,1,0,0,3
800 < 900,t2Cep,6,0,6,5,3,68,0,0,0,221,9,318
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,60,60
8000 < 8100,RRab,0,0,1,1,0,0,0,0,0,0,0,2
8000 < 8100,RRc,0,0,0,6,0,0,0,0,0,0,0,6
8100 < 8200,RRab,0,0,3,0,0,0,0,0,0,0,0,3
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,4,0,0,0,0,0,0,0,0,4
8200 < 8300,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,2,1,0,0,0,0,0,0,0,3
8300 < 8400,RRc,0,0,0,3,0,0,0,0,0,0,0,3
8400 < 8500,RRab,0,0,6,0,0,0,0,0,0,0,0,6
8400 < 8500,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8500 < 8600,RRab,0,0,4,1,0,0,0,0,0,1,0,6
8500 < 8600,RRc,0,0,0,5,0,0,0,0,0,0,0,5
8600 < 8700,RRab,0,0,11,2,2,0,0,0,0,7,1,23
8600 < 8700,RRc,0,0,0,9,0,0,0,0,0,4,0,13
8600 < 8700,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
8700 < 8800,RRab,0,0,2,0,0,0,0,0,0,2,0,4
8700 < 8800,RRc,0,0,0,2,0,0,0,0,0,0,0,2
8800 < 8900,RRab,0,0,2,0,0,0,0,0,0,0,0,2
8800 < 8900,RRc,0,0,0,1,0,0,0,0,0,0,0,1
8900 < 9000,RRab,0,0,0,3,0,0,0,0,0,2,0,5
8900 < 9000,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,3
900 < 1000,Mira,260,0,0,0,1,0,0,0,0,0,0,261
900 < 1000,OSARG,0,515,1,0,55,0,1,0,1,0,0,573
900 < 1000,RRab,0,0,69,13,0,0,0,3,0,1,0,86
900 < 1000,RRc,0,1,0,64,0,0,0,1,0,0,0,66
900 < 1000,SRV,6,19,1,0,378,0,0,0,0,0,2,406
900 < 1000,clasCep,0,0,1,3,0,11,0,0,0,2,1,18
900 < 1000,clasOvertoneCep,0,0,2,0,0,10,1,2,0,0,0,15
900 < 1000,contactBinary,0,0,2,0,0,0,0,2,0,0,0,4
900 < 1000,detachedBinary,0,0,0,1,0,0,0,0,5,0,0,6
900 < 1000,t2Cep,0,0,3,0,0,3,0,0,0,15,0,21
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,9,9
9000 < 9100,RRab,0,0,3,1,0,0,0,0,0,0,0,4
9000 < 9100,RRc,0,0,0,1,0,0,0,0,0,0,0,1
9000 < 9100,clasCep,0,0,0,0,0,0,0,0,0,3,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,7,1,0,0,0,0,0,0,0,8
9100 < 9200,RRc,0,0,0,4,0,0,0,0,0,0,0,4
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
9200 < 9300,RRab,0,0,14,5,0,0,0,0,0,0,0,19
9200 < 9300,RRc,0,0,2,19,0,0,0,0,0,0,0,21
9300 < 9400,RRab,0,0,138,15,0,0,0,0,0,9,0,162
9300 < 9400,RRc,0,0,3,174,0,0,0,0,0,4,0,181
9300 < 9400,t2Cep,0,0,2,2,0,0,0,0,0,29,0,33
9300 < 9400,t2RVTau,0,0,0,1,0,0,0,0,0,0,2,3
9400 < 9500,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9500 < 9600,RRab,0,0,0,0,0,0,0,1,0,0,0,1
9500 < 9600,RRc,0,0,1,0,0,0,0,0,0,1,0,2
9600 < 9700,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,0,3,0,0,0,1,0,1,0,5
9700 < 9800,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,3,0,3
9900 < 10000,RRab,0,0,1,0,0,0,0,0,0,0,0,1
9900 < 10000,RRc,0,0,0,1,0,0,0,0,0,0,0,1
All,,34531,25879,21662,28495,24661,18045,11043,24677,25272,11093,3974,229332
