No. Data Points,Actual,Mira,OSARG,RRab,RRc,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,dsct,t2Cep,t2RVTau,All
3500 < 3600,contactBinary,0,0,0,2,0,0,0,0,0,0,1,0,3
3500 < 3600,detachedBinary,0,0,0,0,0,0,0,0,2,0,0,0,2
3500 < 3600,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
3600 < 3700,RRab,0,0,2,0,0,0,0,0,0,0,1,0,3
3600 < 3700,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
3600 < 3700,contactBinary,0,0,1,0,0,0,0,1,2,0,0,0,4
3600 < 3700,detachedBinary,0,0,0,1,0,0,0,0,1,0,0,0,2
3600 < 3700,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
3700 < 3800,RRab,0,0,3,1,0,0,0,0,0,0,0,0,4
3700 < 3800,RRc,0,0,0,10,0,0,0,0,0,0,0,0,10
3700 < 3800,contactBinary,0,0,0,0,0,0,0,1,2,0,0,0,3
3700 < 3800,detachedBinary,0,0,1,0,0,0,0,1,4,0,0,0,6
3800 < 3900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
3800 < 3900,RRc,0,0,1,4,0,0,0,0,0,0,0,0,5
3800 < 3900,contactBinary,0,0,0,3,0,0,0,2,0,0,0,0,5
3800 < 3900,detachedBinary,0,0,0,1,0,0,0,2,5,0,1,0,9
3900 < 4000,RRab,0,0,1,1,0,0,0,0,0,0,0,0,2
3900 < 4000,RRc,0,0,0,2,0,0,0,1,0,0,0,0,3
3900 < 4000,contactBinary,0,0,0,0,0,0,0,4,1,0,0,0,5
3900 < 4000,detachedBinary,0,0,0,1,0,0,0,0,4,0,0,0,5
400 < 500,Mira,878,0,9,0,3,11,0,4,0,13,64,6,988
400 < 500,OSARG,0,226,0,0,43,0,1,2,1,0,2,0,275
400 < 500,RRab,2,0,976,194,0,641,44,22,4,31,315,0,2229
400 < 500,RRc,4,0,199,990,0,454,247,39,14,33,247,2,2229
400 < 500,SRV,31,16,17,1,320,50,190,4,17,7,165,10,828
400 < 500,clasCep,0,0,9,1,0,2842,424,0,0,0,4,2,3282
400 < 500,clasOvertoneCep,0,0,0,15,0,71,2326,0,0,0,0,0,2412
400 < 500,contactBinary,0,0,7,16,0,0,0,1786,243,0,1,0,2053
400 < 500,detachedBinary,1,0,2,12,0,1,3,618,1521,0,2,0,2160
400 < 500,dsct,0,5,81,54,2,151,766,9,16,4081,83,2,5250
400 < 500,t2Cep,1,0,20,18,0,131,17,0,2,2,423,7,621
400 < 500,t2RVTau,3,0,0,0,0,5,0,0,0,0,18,16,42
4000 < 4100,RRab,0,0,3,1,0,0,0,0,0,0,0,0,4
4000 < 4100,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
4000 < 4100,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,1
4000 < 4100,detachedBinary,0,0,3,2,0,0,0,5,3,0,0,0,13
4100 < 4200,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
4100 < 4200,RRc,0,0,1,5,0,0,0,0,0,0,0,0,6
4100 < 4200,contactBinary,0,0,3,0,0,0,0,0,1,0,0,0,4
4100 < 4200,detachedBinary,0,0,2,0,0,0,0,5,3,0,2,0,12
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
4200 < 4300,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
4200 < 4300,contactBinary,0,0,1,5,0,0,0,5,0,0,0,0,11
4200 < 4300,detachedBinary,0,0,0,2,0,0,0,5,7,0,0,0,14
4300 < 4400,RRab,0,0,3,3,0,0,0,0,0,0,0,0,6
4300 < 4400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
4300 < 4400,contactBinary,0,0,0,1,0,0,0,4,1,0,0,0,6
4300 < 4400,detachedBinary,0,0,4,2,0,0,0,7,7,0,0,0,20
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,4,0,0,0,0,0,0,0,0,0,4
4400 < 4500,RRc,0,0,0,10,0,0,0,0,0,0,0,0,10
4400 < 4500,contactBinary,0,0,3,4,0,0,0,10,6,0,0,0,23
4400 < 4500,detachedBinary,0,0,1,1,0,0,0,10,22,0,1,0,35
4500 < 4600,RRab,0,0,10,0,0,0,0,0,0,0,0,0,10
4500 < 4600,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
4500 < 4600,contactBinary,0,0,1,9,0,0,0,17,6,0,1,0,34
4500 < 4600,detachedBinary,0,0,3,1,0,0,0,12,8,0,0,1,25
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,6,2,0,0,0,0,0,0,0,0,8
4600 < 4700,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
4600 < 4700,contactBinary,0,0,1,3,0,0,0,20,8,0,1,0,33
4600 < 4700,detachedBinary,0,0,3,3,0,0,0,27,23,0,0,0,56
4700 < 4800,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
4700 < 4800,RRc,0,0,0,6,0,0,0,0,0,0,0,0,6
4700 < 4800,contactBinary,0,0,2,10,0,0,0,128,20,0,0,0,160
4700 < 4800,detachedBinary,0,0,3,7,0,0,0,81,146,0,0,0,237
4800 < 4900,RRab,0,0,4,1,0,0,0,0,0,0,0,0,5
4800 < 4900,RRc,0,0,0,9,0,0,0,0,0,0,0,0,9
4800 < 4900,contactBinary,0,0,0,4,0,0,0,239,48,0,4,0,295
4800 < 4900,detachedBinary,0,0,2,8,0,0,0,94,201,0,3,1,309
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
4900 < 5000,RRc,0,0,0,6,0,0,0,0,0,0,0,0,6
4900 < 5000,contactBinary,0,0,0,0,0,0,0,1,1,0,0,0,2
4900 < 5000,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
500 < 600,Mira,555,0,4,0,0,10,0,0,0,6,39,0,614
500 < 600,OSARG,0,274,0,0,35,0,1,0,0,3,3,0,316
500 < 600,RRab,1,2,838,198,0,294,23,11,3,21,143,1,1535
500 < 600,RRc,2,0,136,893,0,185,126,19,14,13,111,1,1500
500 < 600,SRV,15,13,2,1,268,14,55,3,11,9,61,9,461
500 < 600,clasCep,0,0,13,6,0,180,30,0,0,0,5,0,234
500 < 600,clasOvertoneCep,0,0,0,9,0,4,248,0,0,0,0,0,261
500 < 600,contactBinary,0,0,13,73,0,0,0,2362,317,0,1,0,2766
500 < 600,detachedBinary,0,1,4,39,0,0,1,959,2075,0,3,0,3082
500 < 600,dsct,1,3,27,39,3,63,133,5,7,503,26,0,810
500 < 600,t2Cep,0,0,27,10,0,16,9,1,0,0,230,1,294
500 < 600,t2RVTau,3,0,0,0,0,0,0,0,0,0,1,29,33
5000 < 5100,RRab,0,0,2,1,0,0,0,0,0,0,0,0,3
5000 < 5100,RRc,0,0,0,8,0,0,0,0,0,0,0,0,8
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,10,2,0,0,0,0,0,0,0,0,12
5100 < 5200,RRc,0,0,0,14,0,0,0,0,0,0,0,0,14
5200 < 5300,RRab,0,0,5,2,0,0,0,0,0,0,0,0,7
5200 < 5300,RRc,0,0,1,5,0,0,0,0,0,0,0,0,6
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,7,2,0,0,0,2,0,0,0,0,11
5300 < 5400,RRc,0,0,1,11,0,0,0,0,0,0,0,0,12
5400 < 5500,RRab,0,0,16,2,0,0,0,0,0,0,1,0,19
5400 < 5500,RRc,0,0,2,20,0,0,0,0,0,0,0,0,22
5500 < 5600,RRab,0,0,18,0,0,0,0,0,0,0,0,0,18
5500 < 5600,RRc,0,0,2,34,0,0,0,0,0,0,0,0,36
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,0,4,2,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,18,7,0,0,0,0,0,0,1,0,26
5600 < 5700,RRc,0,0,1,32,0,0,0,0,0,0,0,0,33
5600 < 5700,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
5700 < 5800,RRab,0,0,60,11,0,0,0,0,0,0,1,0,72
5700 < 5800,RRc,0,0,0,56,0,0,0,0,0,0,0,0,56
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,124,19,0,0,0,1,0,0,6,0,150
5800 < 5900,RRc,0,0,3,166,0,0,0,4,4,0,0,0,177
5800 < 5900,clasCep,0,0,4,0,0,2,0,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,0,0,0,33,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,158,34,0,0,0,0,0,0,1,0,193
5900 < 6000,RRc,0,0,6,225,0,0,0,0,0,0,0,0,231
5900 < 6000,clasCep,0,0,0,0,0,3,0,0,0,0,0,0,3
5900 < 6000,t2Cep,0,0,1,0,0,0,0,0,0,0,35,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,486,0,0,0,3,3,0,0,0,4,10,3,509
600 < 700,OSARG,0,635,0,0,62,0,3,0,1,0,2,0,703
600 < 700,RRab,0,0,1046,267,1,83,10,22,2,2,64,0,1497
600 < 700,RRc,0,1,56,1237,0,50,45,16,8,5,20,0,1438
600 < 700,SRV,4,14,4,0,595,1,27,1,3,2,25,8,684
600 < 700,clasCep,0,0,8,4,0,2051,233,0,0,0,0,2,2298
600 < 700,clasOvertoneCep,0,0,0,9,0,47,1754,0,0,0,2,0,1812
600 < 700,contactBinary,0,0,9,42,0,0,1,915,98,0,2,0,1067
600 < 700,detachedBinary,0,0,1,15,2,0,0,313,735,0,0,1,1067
600 < 700,dsct,0,3,13,12,0,21,86,3,0,1131,8,0,1277
600 < 700,t2Cep,2,0,20,30,0,19,5,0,0,0,241,1,318
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,132,33,0,0,0,0,0,0,5,0,170
6000 < 6100,RRc,0,0,3,195,0,0,0,0,0,0,0,0,198
6000 < 6100,clasCep,0,0,1,0,0,2,0,0,0,0,0,0,3
6000 < 6100,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,2,0,0,0,0,0,0,0,34,0,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,3,1,0,0,0,1,0,0,0,0,5
6100 < 6200,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,4,0,0,0,0,0,0,0,1,0,5
6200 < 6300,RRc,0,0,2,14,0,0,0,0,0,0,0,0,16
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,10,3,0,0,0,0,0,0,0,0,13
6300 < 6400,RRc,0,0,3,17,0,0,0,0,0,0,0,0,20
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,15,2,0,0,0,1,0,0,2,0,20
6400 < 6500,RRc,0,0,0,36,0,0,0,0,0,0,2,0,38
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,73,22,0,0,0,0,0,0,1,0,96
6500 < 6600,RRc,0,0,3,140,0,0,0,0,0,0,0,0,143
6500 < 6600,t2Cep,0,0,0,2,0,0,0,0,0,0,16,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,124,32,0,0,0,1,0,0,0,0,157
6600 < 6700,RRc,0,0,15,87,0,0,0,0,0,0,0,0,102
6600 < 6700,t2Cep,0,0,0,0,0,0,0,0,0,0,18,0,18
6700 < 6800,RRab,0,0,87,8,0,0,0,0,0,0,1,0,96
6700 < 6800,RRc,0,0,3,94,0,0,0,0,0,0,0,0,97
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,2,0,0,0,0,0,0,0,40,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
6800 < 6900,RRc,0,0,2,2,0,0,0,0,0,0,0,0,4
6900 < 7000,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
700 < 800,Mira,673,0,3,0,3,2,2,0,0,1,5,2,691
700 < 800,OSARG,0,823,0,2,91,0,0,0,0,0,2,0,918
700 < 800,RRab,1,0,760,189,0,30,4,19,2,3,19,1,1028
700 < 800,RRc,0,0,41,1046,0,19,26,16,3,3,12,0,1166
700 < 800,SRV,16,22,1,0,779,2,17,0,0,1,8,1,847
700 < 800,clasCep,0,0,10,0,0,1977,212,0,0,0,3,0,2202
700 < 800,clasOvertoneCep,0,0,0,19,0,41,1647,0,0,0,0,0,1707
700 < 800,contactBinary,0,0,3,11,0,1,1,462,46,0,0,0,524
700 < 800,detachedBinary,0,0,1,3,0,0,0,204,261,0,2,0,471
700 < 800,dsct,0,0,2,5,0,1,44,0,2,636,3,0,693
700 < 800,t2Cep,0,0,14,9,0,12,6,2,0,0,168,2,213
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,3,0,0,0,0,0,0,0,0,0,3
7000 < 7100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
7100 < 7200,RRab,0,0,2,1,0,0,0,0,0,0,0,0,3
7100 < 7200,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
7100 < 7200,detachedBinary,0,0,0,0,0,0,0,0,1,0,0,0,1
7200 < 7300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,3,0,0,0,0,0,0,0,1,0,4
7500 < 7600,RRab,0,0,0,0,0,0,0,0,0,0,1,0,1
7500 < 7600,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
7800 < 7900,RRc,0,0,1,0,0,0,0,0,0,0,0,0,1
7900 < 8000,RRab,0,0,1,1,0,0,0,0,0,0,1,0,3
7900 < 8000,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
800 < 900,Mira,603,0,0,0,2,4,0,0,0,0,2,0,611
800 < 900,OSARG,0,901,0,0,132,0,0,0,0,1,1,0,1035
800 < 900,RRab,0,0,843,233,0,11,1,7,2,0,15,0,1112
800 < 900,RRc,0,0,41,1058,0,14,2,6,2,2,7,0,1132
800 < 900,SRV,19,15,0,0,869,4,28,0,2,0,7,2,946
800 < 900,clasCep,0,0,12,3,0,257,26,0,0,0,2,0,300
800 < 900,clasOvertoneCep,0,0,0,12,0,3,131,1,0,0,0,0,147
800 < 900,contactBinary,0,0,0,2,0,0,0,2,0,0,0,0,4
800 < 900,detachedBinary,0,0,0,1,0,0,1,2,3,0,0,0,7
800 < 900,dsct,0,0,6,0,0,3,104,1,1,467,0,0,582
800 < 900,t2Cep,0,0,20,15,0,33,1,0,0,0,248,1,318
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,1,59,60
8000 < 8100,RRab,0,0,1,1,0,0,0,0,0,0,0,0,2
8000 < 8100,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
8100 < 8200,RRab,0,0,2,1,0,0,0,0,0,0,0,0,3
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,1,1,0,0,0,0,0,0,0,0,2
8300 < 8400,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
8400 < 8500,RRab,0,0,2,1,1,0,0,0,0,0,1,0,5
8400 < 8500,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
8500 < 8600,RRab,0,0,4,1,0,0,0,0,0,0,1,0,6
8500 < 8600,RRc,0,0,0,4,0,0,0,0,0,0,0,0,4
8600 < 8700,RRab,0,0,6,2,0,0,0,0,0,0,5,0,13
8600 < 8700,RRc,0,0,0,6,0,0,0,0,0,0,1,0,7
8600 < 8700,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
8700 < 8800,RRab,0,0,5,0,0,0,0,0,0,0,0,0,5
8700 < 8800,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
8800 < 8900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
8800 < 8900,RRc,0,0,0,1,0,0,0,0,0,0,0,0,1
8900 < 9000,RRab,0,0,3,2,0,0,0,0,0,0,0,0,5
8900 < 9000,clasOvertoneCep,0,0,0,0,0,0,3,0,0,0,0,0,3
900 < 1000,Mira,260,0,0,0,0,1,0,0,0,0,0,2,263
900 < 1000,OSARG,0,496,0,0,75,0,1,0,0,2,0,0,574
900 < 1000,RRab,0,0,78,20,0,1,0,10,0,0,1,0,110
900 < 1000,RRc,0,0,0,72,0,1,4,2,0,1,0,0,80
900 < 1000,SRV,7,1,0,0,389,1,1,0,0,0,4,0,403
900 < 1000,clasCep,0,0,0,3,0,15,0,0,0,0,0,0,18
900 < 1000,clasOvertoneCep,0,0,0,2,0,0,12,1,0,0,0,0,15
900 < 1000,contactBinary,0,0,1,0,0,0,0,2,0,0,0,0,3
900 < 1000,detachedBinary,0,0,0,0,0,0,0,1,7,0,1,0,9
900 < 1000,dsct,0,0,4,4,0,0,10,0,0,500,0,0,518
900 < 1000,t2Cep,0,0,0,2,0,2,0,1,0,0,16,0,21
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,9,9
9000 < 9100,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
9000 < 9100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,3
9000 < 9100,clasCep,0,0,0,2,0,1,0,0,0,0,0,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,5,1,0,0,0,0,0,0,0,0,6
9100 < 9200,RRc,0,0,1,4,0,0,0,0,0,0,0,0,5
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
9200 < 9300,RRab,0,0,14,5,0,0,0,0,0,0,0,0,19
9200 < 9300,RRc,0,0,4,15,0,0,0,0,0,0,0,0,19
9300 < 9400,RRab,0,0,153,24,0,0,0,0,0,0,4,0,181
9300 < 9400,RRc,0,0,5,202,0,0,0,0,0,0,0,0,207
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,0,33,0,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,3,3
9400 < 9500,RRab,0,0,2,0,0,0,0,0,0,0,0,0,2
9500 < 9600,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
9600 < 9700,RRab,0,0,0,1,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,0,5,0,0,0,0,0,0,0,0,5
9700 < 9800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRab,0,0,0,0,0,0,0,0,0,0,1,0,1
9800 < 9900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,2
9900 < 10000,RRab,0,0,0,1,0,0,0,0,0,0,0,0,1
All,,34876,22518,22941,29324,20528,33612,25599,21660,24445,10202,25666,3391,274762
