aperMag3,aperMag3Err,filterID,flag,mjd,ppErrBits,sourceID
16.16030502319336,0.019130004569888115,3,0,55423.1478811476,16,515540851779
13.000115394592285,0.005637595430016518,4,0,55423.14178172217,16,515540851779
11.441073417663574,0.0046213590539991856,5,0,55778.193200768364,16,515540851779
11.454910278320312,0.00491994759067893,5,0,55806.149393982356,16,515540851779
11.581520080566406,0.005067366175353527,5,0,55820.102275954356,16,515540851779
11.346673011779785,0.005052624735981226,5,0,55830.02299329175,16,515540851779
11.486225128173828,0.004594550002366304,5,0,55844.022406636344,16,515540851779
11.246272087097168,0.008974523283541203,5,0,55849.02443363402,16,515540851779
11.399344444274902,0.004609433468431234,5,0,55987.37404238383,16,515540851779
11.518799781799316,0.004880391061306,5,0,55999.37356101142,16,515540851779
11.331669807434082,0.004855050239712,5,0,56016.3786892785,16,515540851779
11.335716247558594,0.00485753221437335,5,0,56016.3786892785,16,515540851779
11.502724647521973,0.004943502135574818,5,0,56024.261351013185,16,515540851779
11.491004943847656,0.00497425626963377,5,0,56036.301088460285,16,515540851779
11.474811553955078,0.004756092559546232,5,0,56036.385697470774,16,515540851779
11.517692565917969,0.004928378853946924,5,0,56036.398202133176,16,515540851779
11.45783519744873,0.005292232614010572,5,0,56039.25878651937,16,515540851779
11.375561714172363,0.004141397308558226,5,0,56046.27960395813,16,515540851779
11.41157341003418,0.004509594291448593,5,0,56086.15273415248,16,515540851779
11.471539497375488,0.0047774165868759155,5,0,56090.12368253072,16,515540851779
11.433188438415527,0.0043348753824830055,5,0,56096.1481672181,16,515540851779
11.32805347442627,0.004500803537666798,5,0,56114.17798124949,16,515540851779
11.357660293579102,0.00436617573723197,5,0,56123.161115550996,16,515540851779
11.378595352172852,0.004723535850644112,5,0,56125.09894574483,16,515540851779
11.40997314453125,0.004470791667699814,5,0,56126.02492164506,16,515540851779
11.529866218566895,0.004985532257705927,5,0,56126.99192691379,16,515540851779
11.355128288269043,0.0049899872392416,5,0,56127.98189434475,16,515540851779
11.313660621643066,0.00555247999727726,5,0,56128.19521825579,16,515540851779
11.39666748046875,0.004422315862029791,5,0,56130.15979016622,16,515540851779
11.382406234741211,0.004731374327093363,5,0,56130.99163419935,16,515540851779
11.3413667678833,0.004613310564309359,5,0,56132.068223794304,16,515540851779
11.47396469116211,0.00454253563657403,5,0,56135.03967796432,16,515540851779
11.355534553527832,0.004436912015080452,5,0,56140.03370002905,16,515540851779
11.345242500305176,0.004468753468245268,5,0,56141.12506603665,16,515540851779
11.312044143676758,0.00529351644217968,5,0,56144.124529329936,16,515540851779
11.534112930297852,0.004725526552647352,5,0,56148.10578018824,16,515540851779
11.362102508544922,0.004212663974612951,5,0,56153.993100145126,16,515540851779
11.297886848449707,0.005798716098070145,5,0,56157.147562281294,16,515540851779
11.33487606048584,0.004656731151044369,5,0,56168.14678782357,16,515540851779
11.571245193481445,0.005199273582547903,5,0,56169.116598320004,16,515540851779
11.531526565551758,0.004976346623152494,5,0,56182.07054171562,16,515540851779
11.48691463470459,0.004825008567422628,5,0,56183.002874081336,16,515540851779
11.493904113769531,0.00490497425198555,5,0,56195.013522693844,16,515540851779
11.537649154663086,0.005052330903708935,5,0,56195.998329755996,16,515540851779
11.473846435546875,0.0047563714906573296,5,0,56197.0718058904,16,515540851779
11.327909469604492,0.005125559400767088,5,0,56213.026272651885,16,515540851779
11.325060844421387,0.004792752210050821,5,0,56370.35336835649,16,515540851779
11.497026443481445,0.004721116274595261,5,0,56375.37176475525,16,515540851779
11.470880508422852,0.0047404286451637745,5,0,56376.40766720242,16,515540851779
11.543061256408691,0.005070922430604696,5,0,56377.35980669657,16,515540851779
11.542336463928223,0.005077611189335585,5,0,56378.32751369476,16,515540851779
11.304692268371582,0.0060977935791015625,5,0,56469.26367990706,16,515540851779
11.504974365234375,0.004840976092964411,5,0,56476.08328852124,16,515540851779
11.458029747009277,0.0045652491971850395,5,0,56477.05758843422,16,515540851779
11.412394523620605,0.004566065967082977,5,0,56477.10739561717,16,515540851779
11.408065795898438,0.004465620033442974,5,0,56477.19854532878,16,515540851779
11.322659492492676,0.004615878686308861,5,0,56479.02652382321,16,515540851779
11.353052139282227,0.00455008540302515,5,0,56479.087243159614,16,515540851779
11.327618598937988,0.005624708253890276,5,0,56479.181986469695,16,515540851779
11.27739143371582,0.0059076957404613495,5,0,56479.276038148666,16,515540851779
11.428811073303223,0.004443684127181768,5,0,56480.11850220362,16,515540851779
11.396201133728027,0.004443654324859381,5,0,56480.17960912916,16,515540851779
11.54248046875,0.005312811117619276,5,0,56485.063955661986,16,515540851779
11.342069625854492,0.0040776836685836315,5,0,56487.065019665824,16,515540851779
11.371746063232422,0.0046658748760819435,5,0,56498.21415409512,16,515540851779
11.395359992980957,0.004826726391911507,5,0,56501.01075806618,16,515540851779
11.37594223022461,0.004454932175576687,5,0,56512.10152391857,16,515540851779
11.351985931396484,0.0042317211627960205,5,0,56533.07576838599,16,515540851779
11.364009857177734,0.00454079220071435,5,0,56558.020589710606,16,515540851779
