aperMag3,aperMag3Err,filterID,flag,mjd,ppErrBits,sourceID
15.392791748046875,0.022993529215455055,1,0,55438.15471735001,[8388752],515513755027
15.473321914672852,0.01812729984521866,1,0,55822.063220087686,[16],515513755027
15.059623718261719,0.024503963068127632,2,0,55438.15081474516,[8388752],515513755027
15.125479698181152,0.01705963909626007,2,0,55822.0597319391,[16],515513755027
14.62191104888916,0.016521941870450974,3,0,55283.35293176439,[16],515513755027
14.585744857788086,0.020160512998700142,3,0,55298.30756265852,[8388752],515513755027
14.009807586669922,0.019887790083885193,4,0,55298.3030840132,[8388752],515513755027
13.895946502685547,0.018824754282832146,5,0,55283.35030299293,[16],515513755027
13.858901023864746,0.0220748633146286,5,0,55298.305300564236,[8388752],515513755027
13.90770435333252,0.018596680834889412,5,0,55434.16287272771,[16],515513755027
13.849835395812988,0.023679345846176147,5,0,55778.158553504945,[8388752],515513755027
13.905056953430176,0.025149259716272354,5,0,55779.23310756683,[8388752],515513755027
13.877856254577637,0.02157776616513729,5,0,55794.19302914937,[16],515513755027
13.812620162963867,0.02528957463800907,5,0,55795.12613362206,[8388752],515513755027
13.82986831665039,0.02284117415547371,5,0,55804.13191780514,[8388752],515513755027
13.907556533813477,0.018504774197936058,5,0,55818.03054686917,[16],515513755027
13.840193748474121,0.024084826931357384,5,0,55828.05159069167,[8388752],515513755027
13.899863243103027,0.020045064389705658,5,0,55829.091025606795,[16],515513755027
13.784817695617676,0.029611272737383842,5,0,55830.09176143011,[8388752],515513755027
13.847765922546387,0.025353308767080307,5,0,55834.065151723225,[16],515513755027
13.860587120056152,0.02384006790816784,5,0,55835.03366713524,[8388752],515513755027
13.893818855285645,0.01971864327788353,5,0,55844.06142021815,[16],515513755027
13.90719223022461,0.020888233557343483,5,0,55858.00913791524,[16],515513755027
13.880999565124512,0.018762096762657166,5,0,56003.382777192855,[16],515513755027
13.878863334655762,0.018684150651097298,5,0,56005.342026689315,[16],515513755027
13.889328002929688,0.01804785616695881,5,0,56007.33974702623,[16],515513755027
13.85970687866211,0.022383952513337135,5,0,56012.33110118442,[8388752],515513755027
13.891740798950195,0.01830280013382435,5,0,56020.272954305015,[16],515513755027
13.877338409423828,0.03373023122549057,5,0,56026.25819878048,[8388752],515513755027
13.865113258361816,0.024244269356131554,5,0,56063.33978765276,[8388752],515513755027
13.851880073547363,0.02580924704670906,5,0,56069.31724766625,[8388752],515513755027
13.8631591796875,0.023636452853679657,5,0,56069.352032915755,[8388752],515513755027
13.8837890625,0.026129331439733505,5,0,56069.37833675808,[8388752],515513755027
13.83648681640625,0.022639093920588493,5,0,56074.2241437912,[8388752],515513755027
13.867215156555176,0.024335850030183792,5,0,56086.10742577447,[8388752],515513755027
13.876550674438477,0.027033397927880287,5,0,56088.15007863574,[8388752],515513755027
13.891780853271484,0.025629835203289986,5,0,56089.149358590446,[8388752],515513755027
13.858760833740234,0.023866651579737663,5,0,56089.16211599774,[8388752],515513755027
13.892563819885254,0.018435915932059288,5,0,56089.19240729014,[16],515513755027
13.825981140136719,0.02454226091504097,5,0,56090.08028455311,[8388752],515513755027
13.840551376342773,0.022824937477707863,5,0,56090.11248075697,[8388752],515513755027
13.880888938903809,0.02343026176095009,5,0,56093.148596254985,[8388752],515513755027
13.878522872924805,0.02433735318481922,5,0,56094.0832845264,[8388752],515513755027
13.890460968017578,0.018640557304024696,5,0,56094.169836627116,[16],515513755027
13.8988618850708,0.01813776046037674,5,0,56095.124616411,[16],515513755027
13.79392147064209,0.02702466957271099,5,0,56099.24208422767,[8388752],515513755027
13.875093460083008,0.025034191086888313,5,0,56100.124222575294,[8388752],515513755027
13.895888328552246,0.018756192177534103,5,0,56102.07744612694,[16],515513755027
13.916031837463379,0.018691224977374077,5,0,56102.22634398143,[16],515513755027
13.859546661376953,0.029713371768593788,5,0,56104.085176234774,[8388752],515513755027
13.799402236938477,0.02474060282111168,5,0,56104.11827449799,[8388752],515513755027
