aperMag3,aperMag3Err,filterID,flag,mjd,ppErrBits,sourceID
13.329527854919434,0.003773439209908247,1,0,55438.15471735001,[8388752],515513755025
13.35535717010498,0.002935027237981558,1,0,55822.063215955095,[16],515513755025
12.870138168334961,0.0035741119645535946,2,0,55438.15081474516,[8388752],515513755025
12.89330768585205,0.002521353308111429,2,0,55822.05973055628,[16],515513755025
12.337157249450684,0.0023013518657535315,3,0,55283.35292636024,[16],515513755025
12.23309326171875,0.0025413103867322206,3,0,55298.30756265852,[8388752],515513755025
11.767293930053711,0.0026943094562739134,4,0,55298.3030840132,[8388752],515513755025
11.400344848632812,0.0022323138546198606,5,0,55283.350304561194,[16],515513755025
11.337265968322754,0.0024403564166277647,5,0,55298.305300564236,[8388752],515513755025
11.37236499786377,0.0021534233819693327,5,0,55434.162872770095,[16],515513755025
11.263936042785645,0.002472891937941313,5,0,55778.158553504945,[8388752],515513755025
11.267765998840332,0.0025072917342185974,5,0,55779.23310754564,[8388752],515513755025
11.237007141113281,0.002260907320305705,5,0,55794.193026627436,[16],515513755025
11.246538162231445,0.002672482281923294,5,0,55795.12613362206,[8388752],515513755025
11.334234237670898,0.0025755977258086205,5,0,55804.13191780514,[8388752],515513755025
11.647942543029785,0.0026366657111793756,5,0,55818.030542982946,[16],515513755025
11.25711727142334,0.0025015485007315874,5,0,55828.05159069167,[8388752],515513755025
11.410042762756348,0.002354952972382307,5,0,55829.091026655835,[16],515513755025
11.243406295776367,0.003129942575469613,5,0,55830.09176143011,[8388752],515513755025
11.254611015319824,0.002668756991624832,5,0,55834.06514754825,[16],515513755025
11.259916305541992,0.0024442237336188555,5,0,55835.03366713524,[8388752],515513755025
11.337639808654785,0.002209756523370743,5,0,55844.06141914792,[16],515513755025
11.300817489624023,0.0022349972277879715,5,0,55858.00913890269,[16],515513755025
11.521407127380371,0.002471072832122445,5,0,56003.382776175604,[16],515513755025
11.499545097351074,0.002424366772174835,5,0,56005.342024739584,[16],515513755025
11.608973503112793,0.0025501176714897156,5,0,56007.33971019321,[16],515513755025
11.325361251831055,0.0024542598985135555,5,0,56012.33110118442,[8388752],515513755025
11.590851783752441,0.0025423283223062754,5,0,56020.272953245374,[16],515513755025
11.253250122070312,0.003297124756500125,5,0,56026.25819875929,[8388752],515513755025
11.256308555603027,0.0024716262705624104,5,0,56063.33978765276,[8388752],515513755025
11.245588302612305,0.002620949875563383,5,0,56069.31724766625,[8388752],515513755025
11.249455451965332,0.002405313542112708,5,0,56069.352032915755,[8388752],515513755025
11.258308410644531,0.0026215894613415003,5,0,56069.37833675808,[8388752],515513755025
11.237605094909668,0.0023599781561642885,5,0,56074.2241437912,[8388752],515513755025
11.2948637008667,0.005789849907159805,5,0,56076.206672626075,[8388752],515513755025
11.248197555541992,0.002461137715727091,5,0,56086.10742577447,[8388752],515513755025
11.252297401428223,0.0027358070947229862,5,0,56088.15007863574,[8388752],515513755025
11.258374214172363,0.002545079682022333,5,0,56089.149358590446,[8388752],515513755025
11.268046379089355,0.0024734321050345898,5,0,56089.16211598714,[8388752],515513755025
11.467915534973145,0.002323693362995982,5,0,56089.19240849813,[16],515513755025
11.238203048706055,0.002548781456425786,5,0,56090.08028455311,[8388752],515513755025
11.26201343536377,0.0024015840608626604,5,0,56090.11248075697,[8388752],515513755025
11.24848747253418,0.00236463057808578,5,0,56093.148596254985,[8388752],515513755025
11.275362968444824,0.002492995234206319,5,0,56094.0832845264,[8388752],515513755025
11.465202331542969,0.002337247831746936,5,0,56094.169836627116,[16],515513755025
11.62395191192627,0.0025779944844543934,5,0,56095.124619695875,[16],515513755025
11.234536170959473,0.002839640248566866,5,0,56099.24208422767,[8388752],515513755025
11.22884464263916,0.0024656299501657486,5,0,56100.124222575294,[8388752],515513755025
11.477376937866211,0.0023581297136843204,5,0,56102.07744716008,[16],515513755025
11.483535766601562,0.002329514129087329,5,0,56102.22634531657,[16],515513755025
11.252401351928711,0.0029704542830586433,5,0,56104.085176234774,[8388752],515513755025
11.223660469055176,0.002584306290373206,5,0,56104.11827449799,[8388752],515513755025
11.245477676391602,0.0030980627052485943,5,0,56105.12448115879,[8388752],515513755025
11.245689392089844,0.0025520436465740204,5,0,56106.11604324976,[8388752],515513755025
11.335102081298828,0.002233451697975397,5,0,56106.26156166924,[16],515513755025
11.241148948669434,0.0025952933356165886,5,0,56107.02776757611,[8388752],515513755025
11.260693550109863,0.002466825069859624,5,0,56108.07859590848,[8388752],515513755025
11.241866111755371,0.0026112913619726896,5,0,56108.119419119095,[8388752],515513755025
11.669455528259277,0.0026386806275695562,5,0,56109.13257059521,[16],515513755025
