aperMag3,aperMag3Err,filterID,flag,mjd,ppErrBits,sourceID
16.827709197998047,0.0619879812002182,1,0,55822.06321873665,[16],515513755026
16.00206184387207,0.07356331497430801,3,0,55298.30756265852,[8388752],515513755026
15.507719993591309,0.07841005176305771,4,0,55298.3030840132,[8388752],515513755026
15.48887825012207,0.09791916608810425,5,0,55298.305300564236,[8388752],515513755026
15.373570442199707,0.0936170369386673,5,0,55804.13191780514,[8388752],515513755026
15.5851469039917,0.08523976802825928,5,0,55818.030532285906,[16],515513755026
15.555791854858398,0.08624719828367233,5,0,56003.382793765595,[16],515513755026
15.360761642456055,0.07194987684488297,5,0,56005.34202573564,[16],515513755026
15.393508911132812,0.07086487859487534,5,0,56007.33974704742,[16],515513755026
15.672780990600586,0.11743313819169998,5,0,56012.33110118442,[8388752],515513755026
15.55100154876709,0.08284389972686768,5,0,56020.272953287764,[16],515513755026
15.430801391601562,0.09909340739250183,5,0,56069.35203289456,[8388752],515513755026
15.553560256958008,0.10873248428106308,5,0,56074.2241437912,[8388752],515513755026
15.361858367919922,0.09543116390705109,5,0,56086.10742577447,[8388752],515513755026
15.547703742980957,0.08321366459131241,5,0,56089.192417928905,[16],515513755026
15.374550819396973,0.09172015637159348,5,0,56093.148596254985,[8388752],515513755026
15.424280166625977,0.07522913813591003,5,0,56094.1698161655,[16],515513755026
15.488898277282715,0.07714606076478958,5,0,56095.12465713289,[16],515513755026
15.50565242767334,0.08121001720428467,5,0,56102.07744612694,[16],515513755026
15.54485034942627,0.0822862982749939,5,0,56102.22637683021,[16],515513755026
15.383130073547363,0.09590555727481842,5,0,56108.07859590848,[8388752],515513755026
15.575669288635254,0.08260942995548248,5,0,56109.13267756568,[16],515513755026
15.489424705505371,0.07453787326812744,5,0,56115.10484608544,[16],515513755026
15.552175521850586,0.10681521892547607,5,0,56120.070273722544,[8388752],515513755026
15.533499717712402,0.10302738845348358,5,0,56122.01163376437,[8388752],515513755026
15.506826400756836,0.10720299929380417,5,0,56124.08206538094,[8388752],515513755026
15.574853897094727,0.08633983880281448,5,0,56127.07886011865,[16],515513755026
15.416251182556152,0.07340707629919052,5,0,56129.16994370354,[16],515513755026
15.398078918457031,0.09370983392000198,5,0,56134.21425213284,[8388752],515513755026
15.690186500549316,0.08917389810085297,5,0,56160.09477686352,[16],515513755026
15.452722549438477,0.07233071327209473,5,0,56161.06098292668,[16],515513755026
15.446529388427734,0.09753812849521637,5,0,56161.07149049441,[8388752],515513755026
15.265483856201172,0.066461481153965,5,0,56162.136985429126,[16],515513755026
15.638385772705078,0.12019363790750504,5,0,56173.120859209695,[8388752],515513755026
15.581395149230957,0.11047544330358505,5,0,56184.04325050513,[8388752],515513755026
15.684065818786621,0.12118978798389435,5,0,56186.01044893,[8388752],515513755026
15.479994773864746,0.1036505252122879,5,0,56190.09873453776,[8388752],515513755026
15.413308143615723,0.09731056541204453,5,0,56196.03626079559,[8388752],515513755026
15.359580039978027,0.10255738347768784,5,0,56198.01244832542,[8388752],515513755026
15.476566314697266,0.10579301416873932,5,0,56199.99043638441,[8388752],515513755026
15.620807647705078,0.11574022471904755,5,0,56200.03790928523,[8388752],515513755026
15.483161926269531,0.09694498777389526,5,0,56207.99907684326,[8388752],515513755026
15.456872940063477,0.09917934238910675,5,0,56209.99583579169,[8388752],515513755026
15.529306411743164,0.10412371158599854,5,0,56210.99751273261,[8388752],515513755026
15.570649147033691,0.11226014047861099,5,0,56222.99995634291,[8388752],515513755026
15.4912691116333,0.10426545143127441,5,0,56224.00609144502,[8388752],515513755026
15.335928916931152,0.09338230639696121,5,0,56353.34882725609,[8388752],515513755026
15.511981010437012,0.1080956757068634,5,0,56360.34992495643,[8388752],515513755026
15.450569152832031,0.09943639487028122,5,0,56363.359798982405,[8388752],515513755026
15.493877410888672,0.10339509695768356,5,0,56381.39444647895,[8388752],515513755026
15.41554069519043,0.0752420723438263,5,0,56476.04782283571,[16],515513755026
15.437810897827148,0.07508403062820435,5,0,56476.11213761436,[16],515513755026
15.524773597717285,0.08040298521518707,5,0,56477.01963647472,[16],515513755026
15.43305778503418,0.07566498965024948,5,0,56477.07203865581,[16],515513755026
15.483405113220215,0.07263006269931793,5,0,56477.12273049884,[16],515513755026
15.385543823242188,0.09658845514059067,5,0,56480.024012385475,[8388752],515513755026
15.599746704101562,0.08558672666549683,5,0,56480.195226160686,[16],515513755026
15.522860527038574,0.0810237005352974,5,0,56484.07979011536,[16],515513755026
15.399181365966797,0.09864433854818344,5,0,56511.010479340286,[8388752],515513755026
15.465301513671875,0.07791987806558609,5,0,56511.111915387046,[16],515513755026
