No. Data Points,Actual,Mira,OSARG,RRab,RRc,RRd,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,dsct,t2Cep,t2RVTau,All
2800 < 2900,OSARG,0,15,0,0,0,2,0,0,0,0,0,0,0,17
2800 < 2900,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2800 < 2900,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2800 < 2900,SRV,0,1,0,0,0,8,0,0,0,0,0,0,0,9
2800 < 2900,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2800 < 2900,detachedBinary,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2900 < 3000,Mira,15,0,0,0,0,0,0,0,0,0,0,0,0,15
2900 < 3000,OSARG,0,71,0,0,0,0,0,0,0,0,0,0,0,71
2900 < 3000,RRab,0,0,3,0,0,0,0,0,0,0,0,1,0,4
2900 < 3000,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2900 < 3000,SRV,0,1,0,0,0,33,0,0,0,0,0,0,0,34
2900 < 3000,detachedBinary,0,0,0,0,0,0,0,0,1,2,0,0,0,3
2900 < 3000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
300 < 400,Mira,2572,0,0,0,0,2,24,2,36,1,3,208,76,2924
300 < 400,OSARG,0,1807,0,1,0,177,0,2,5,3,0,4,0,1999
300 < 400,RRab,0,5,427,90,6,2,399,39,236,6,3,747,3,1963
300 < 400,RRc,1,1,38,471,4,1,115,105,827,9,7,251,4,1834
300 < 400,RRd,0,0,3,0,21,0,43,0,33,0,0,86,0,186
300 < 400,SRV,115,147,10,5,0,2071,59,51,528,29,3,562,90,3670
300 < 400,clasCep,0,0,2,3,0,0,578,30,3,0,3,18,3,640
300 < 400,clasOvertoneCep,0,2,0,5,0,0,1,318,7,0,0,0,0,333
300 < 400,contactBinary,1,3,2,10,1,1,21,61,2941,243,6,70,4,3364
300 < 400,detachedBinary,3,7,2,3,2,2,19,16,1383,1860,8,68,21,3394
300 < 400,dsct,0,8,15,23,3,0,137,222,840,12,202,164,3,1629
300 < 400,t2Cep,0,0,1,0,0,0,7,0,13,0,0,445,2,468
300 < 400,t2RVTau,0,0,0,0,0,0,2,0,0,0,0,1,87,90
3000 < 3100,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3000 < 3100,contactBinary,0,0,1,1,0,0,0,0,4,1,0,0,0,7
3000 < 3100,detachedBinary,0,0,0,0,0,0,0,0,2,2,0,0,0,4
3100 < 3200,RRab,0,0,5,0,0,0,0,0,0,0,0,0,0,5
3100 < 3200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3100 < 3200,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3100 < 3200,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3200 < 3300,RRab,0,0,4,0,0,0,0,0,0,0,0,1,0,5
3200 < 3300,RRc,0,0,1,2,0,0,0,0,0,0,0,0,0,3
3200 < 3300,contactBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3200 < 3300,detachedBinary,0,0,1,0,0,0,0,0,1,3,0,0,0,5
3300 < 3400,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
3300 < 3400,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
3300 < 3400,contactBinary,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3300 < 3400,detachedBinary,0,0,0,1,0,0,0,0,0,3,0,1,0,5
3300 < 3400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3400 < 3500,RRab,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400 < 3500,detachedBinary,0,0,0,1,0,0,0,0,0,2,0,0,0,3
3500 < 3600,RRab,0,0,3,2,0,0,0,0,0,0,0,0,0,5
3500 < 3600,RRc,0,0,1,2,0,0,0,0,0,0,0,0,0,3
3500 < 3600,contactBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3500 < 3600,detachedBinary,0,0,0,0,0,0,0,0,2,4,0,0,0,6
3500 < 3600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
3600 < 3700,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3600 < 3700,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3600 < 3700,detachedBinary,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3600 < 3700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
3700 < 3800,RRab,0,0,6,0,0,0,0,0,0,0,0,0,0,6
3700 < 3800,RRc,0,0,0,11,0,0,0,0,0,0,0,0,0,11
3700 < 3800,contactBinary,0,0,0,0,0,0,0,0,2,2,0,0,0,4
3700 < 3800,detachedBinary,0,0,1,0,0,0,0,0,2,6,0,1,0,10
3800 < 3900,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
3800 < 3900,RRc,0,0,0,5,0,0,0,0,0,0,0,0,0,5
3800 < 3900,contactBinary,0,0,0,0,0,0,0,0,4,3,0,0,0,7
3800 < 3900,detachedBinary,0,0,0,0,0,0,0,0,2,3,0,1,0,6
3900 < 4000,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
3900 < 4000,RRc,0,0,0,5,0,0,0,0,0,0,0,0,0,5
3900 < 4000,contactBinary,0,0,2,2,0,0,0,0,9,2,0,0,0,15
3900 < 4000,detachedBinary,0,0,0,0,0,0,0,0,2,3,0,0,0,5
400 < 500,Mira,849,0,0,0,0,1,4,1,22,2,1,104,19,1003
400 < 500,OSARG,0,239,0,0,0,22,0,2,4,0,0,1,0,268
400 < 500,RRab,2,3,796,161,8,0,212,14,179,5,17,866,5,2268
400 < 500,RRc,0,0,53,976,8,0,75,33,709,7,24,339,1,2225
400 < 500,RRd,2,0,17,1,43,0,11,0,15,0,4,108,0,201
400 < 500,SRV,30,40,4,1,0,333,13,38,94,20,1,190,32,796
400 < 500,clasCep,0,0,8,0,1,0,2765,301,1,0,2,25,0,3103
400 < 500,clasOvertoneCep,0,0,0,14,0,0,35,2275,0,0,2,1,0,2327
400 < 500,contactBinary,1,1,4,24,0,0,3,30,2605,381,20,52,1,3122
400 < 500,detachedBinary,2,3,4,4,0,8,8,22,938,2024,8,34,6,3061
400 < 500,dsct,1,3,54,32,3,0,80,541,361,7,4078,104,0,5264
400 < 500,t2Cep,0,0,2,3,0,0,15,6,5,0,0,522,2,555
400 < 500,t2RVTau,0,0,0,0,0,0,1,0,0,0,0,0,38,39
4000 < 4100,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4000 < 4100,RRc,0,0,0,2,0,0,0,0,0,2,0,0,0,4
4000 < 4100,contactBinary,0,0,0,0,0,0,0,0,4,1,0,0,0,5
4000 < 4100,detachedBinary,0,0,0,2,0,0,0,0,2,7,0,1,0,12
4100 < 4200,RRab,0,0,4,2,0,0,0,0,0,0,0,0,0,6
4100 < 4200,RRc,0,0,1,4,0,0,0,0,0,0,0,0,0,5
4100 < 4200,contactBinary,0,0,0,0,0,0,0,0,1,1,0,0,0,2
4100 < 4200,detachedBinary,0,0,0,2,0,0,0,0,4,4,0,0,0,10
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
4200 < 4300,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
4200 < 4300,contactBinary,0,0,0,3,0,0,0,0,5,3,0,0,0,11
4200 < 4300,detachedBinary,0,0,0,1,0,0,0,0,6,10,0,1,0,18
4300 < 4400,RRab,0,0,3,3,0,0,0,0,0,0,0,0,0,6
4300 < 4400,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4300 < 4400,contactBinary,0,0,0,1,0,0,0,0,8,0,0,1,0,10
4300 < 4400,detachedBinary,0,0,0,0,0,0,0,0,1,6,0,2,0,9
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4400 < 4500,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
4400 < 4500,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4400 < 4500,contactBinary,0,0,0,1,0,0,0,0,15,3,0,0,0,19
4400 < 4500,detachedBinary,0,0,1,1,0,0,0,0,17,23,0,1,0,43
4500 < 4600,RRab,0,0,6,0,0,0,0,0,0,0,0,0,0,6
4500 < 4600,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
4500 < 4600,contactBinary,0,0,2,0,0,0,0,0,26,5,0,0,0,33
4500 < 4600,detachedBinary,0,0,3,1,0,0,0,0,19,26,0,0,0,49
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,6,0,0,0,0,0,0,0,0,1,0,7
4600 < 4700,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4600 < 4700,contactBinary,0,0,1,0,0,0,0,0,20,10,0,0,0,31
4600 < 4700,detachedBinary,0,0,1,2,0,0,0,0,9,35,0,0,0,47
4700 < 4800,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
4700 < 4800,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4700 < 4800,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4700 < 4800,contactBinary,0,0,1,2,0,0,0,0,112,50,0,0,0,165
4700 < 4800,detachedBinary,0,0,1,3,0,0,0,0,45,188,0,3,0,240
4800 < 4900,RRab,0,0,4,1,0,0,0,0,0,0,0,1,0,6
4800 < 4900,RRc,0,1,0,4,0,0,0,0,0,0,0,0,0,5
4800 < 4900,contactBinary,0,0,0,1,0,0,0,0,223,72,0,0,0,296
4800 < 4900,detachedBinary,0,0,0,0,0,0,0,0,61,254,0,2,0,317
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,8,0,0,0,0,0,0,0,0,0,0,8
4900 < 5000,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4900 < 5000,contactBinary,0,0,0,4,0,0,0,0,1,0,0,0,0,5
4900 < 5000,detachedBinary,0,0,0,1,0,0,0,0,0,1,0,0,0,2
4900 < 5000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
500 < 600,Mira,532,0,1,0,0,0,0,0,17,0,2,57,11,620
500 < 600,OSARG,0,260,0,0,0,38,0,0,3,1,0,0,0,302
500 < 600,RRab,0,0,716,178,7,0,93,8,134,6,9,372,2,1525
500 < 600,RRc,1,0,43,816,2,0,24,24,344,5,6,132,1,1398
500 < 600,RRd,0,0,2,0,25,0,5,0,18,0,0,41,2,93
500 < 600,SRV,11,16,2,0,0,250,2,6,55,12,2,78,8,442
500 < 600,clasCep,0,0,8,4,0,0,184,28,0,1,0,3,0,228
500 < 600,clasOvertoneCep,0,0,0,6,0,0,1,248,2,0,0,0,0,257
500 < 600,contactBinary,0,1,8,50,2,0,4,8,2755,609,7,29,0,3473
500 < 600,detachedBinary,2,8,6,26,0,5,0,0,974,2484,3,16,0,3524
500 < 600,dsct,0,0,19,25,2,0,29,44,150,5,502,40,0,816
500 < 600,t2Cep,0,0,1,3,0,0,3,0,4,0,0,261,3,275
500 < 600,t2RVTau,1,0,0,0,0,0,0,0,0,0,0,0,31,32
5000 < 5100,RRab,0,0,4,1,0,0,0,0,0,0,0,0,0,5
5000 < 5100,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,9,2,0,0,0,0,0,0,0,1,0,12
5100 < 5200,RRc,0,0,0,16,0,0,0,0,0,0,0,2,0,18
5100 < 5200,RRd,0,0,0,3,0,0,0,0,0,0,0,0,0,3
5200 < 5300,RRab,0,0,6,0,0,0,0,0,0,0,0,0,0,6
5200 < 5300,RRc,0,0,0,8,0,0,0,0,0,1,0,0,0,9
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,7,3,0,0,0,0,0,0,0,1,0,11
5300 < 5400,RRc,0,0,0,8,0,0,0,0,0,0,0,0,0,8
5400 < 5500,RRab,0,0,11,0,0,0,0,0,0,0,0,3,0,14
5400 < 5500,RRc,0,0,1,10,0,0,0,0,0,0,0,0,0,11
5500 < 5600,RRab,0,0,13,1,0,0,0,0,0,0,0,0,0,14
5500 < 5600,RRc,0,0,0,25,0,0,0,0,5,3,0,0,0,33
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,20,1,0,0,0,0,0,0,0,3,0,24
5600 < 5700,RRc,0,0,0,38,0,0,0,0,0,0,0,1,0,39
5600 < 5700,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5600 < 5700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5700 < 5800,RRab,0,0,65,5,0,0,0,0,0,2,0,1,0,73
5700 < 5800,RRc,0,0,1,62,0,0,0,0,4,2,0,0,0,69
5700 < 5800,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,130,10,2,0,0,0,0,1,0,3,0,146
5800 < 5900,RRc,0,0,3,163,0,0,0,0,6,4,0,0,0,176
5800 < 5900,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5800 < 5900,clasCep,0,0,3,0,0,0,3,0,0,0,0,0,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,0,3,0,0,28,2,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,158,35,0,0,0,0,0,0,0,5,0,198
5900 < 6000,RRc,0,0,3,232,0,0,0,0,1,0,0,1,0,237
5900 < 6000,clasCep,0,0,0,0,0,0,1,0,0,2,0,0,0,3
5900 < 6000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,36,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,482,0,0,0,0,0,1,0,4,1,1,20,1,510
600 < 700,OSARG,0,694,0,0,0,45,0,0,0,0,1,0,0,740
600 < 700,RRab,0,3,993,221,13,0,30,5,45,5,6,162,0,1483
600 < 700,RRc,0,2,39,1230,8,0,9,19,92,13,0,47,0,1459
600 < 700,RRd,0,0,4,4,54,0,1,0,9,1,0,23,0,96
600 < 700,SRV,14,32,0,1,0,567,2,5,20,3,0,30,7,681
600 < 700,clasCep,0,0,7,3,0,0,2125,150,0,0,0,6,1,2292
600 < 700,clasOvertoneCep,0,1,0,6,0,3,30,1759,2,0,0,0,0,1801
600 < 700,contactBinary,0,1,2,18,0,0,1,9,1043,214,4,6,0,1298
600 < 700,detachedBinary,0,4,1,8,0,1,0,8,336,922,1,4,0,1285
600 < 700,dsct,0,0,16,4,1,0,7,60,38,2,1130,14,0,1272
600 < 700,t2Cep,0,0,7,1,0,0,0,0,1,0,0,297,0,306
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,146,16,2,0,0,0,0,0,0,10,0,174
6000 < 6100,RRc,0,0,3,182,0,0,0,0,0,0,0,1,0,186
6000 < 6100,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
6000 < 6100,clasCep,0,0,0,0,0,0,2,0,0,0,0,1,0,3
6000 < 6100,clasOvertoneCep,0,0,0,1,0,0,0,2,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,36,0,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,7,0,0,0,0,0,0,0,0,1,0,8
6100 < 6200,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,4,0,0,0,0,0,0,1,0,2,0,7
6200 < 6300,RRc,0,0,0,19,1,0,0,0,0,0,0,2,0,22
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,15,1,2,0,0,0,1,0,0,0,0,19
6300 < 6400,RRc,0,0,1,29,0,0,0,0,0,1,0,0,0,31
6300 < 6400,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,31,3,0,0,0,0,0,0,0,2,0,36
6400 < 6500,RRc,0,0,0,33,0,0,0,0,0,0,0,2,0,35
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,100,17,0,0,0,0,0,0,0,4,0,121
6500 < 6600,RRc,0,0,1,145,0,0,0,0,2,0,0,1,0,149
6500 < 6600,RRd,0,0,0,0,9,0,0,0,0,0,0,0,0,9
6500 < 6600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,18,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,144,16,2,0,0,0,0,1,0,5,0,168
6600 < 6700,RRc,0,0,7,92,1,0,0,0,0,2,0,0,0,102
6600 < 6700,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
6600 < 6700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,16,2,18
6700 < 6800,RRab,0,0,89,4,2,0,0,0,0,0,0,5,0,100
6700 < 6800,RRc,0,0,10,71,0,0,0,0,0,0,0,0,0,81
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,42,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6800 < 6900,RRc,0,0,0,1,0,0,0,0,0,1,0,0,0,2
700 < 800,Mira,660,0,0,0,0,2,5,0,2,0,0,17,0,686
700 < 800,OSARG,0,852,0,0,0,88,0,0,0,0,1,0,0,941
700 < 800,RRab,2,0,691,197,12,0,3,2,29,4,3,82,0,1025
700 < 800,RRc,0,0,27,1022,6,0,2,9,53,10,1,26,0,1156
700 < 800,RRd,0,0,1,0,45,0,2,0,3,0,0,8,0,59
700 < 800,SRV,19,25,0,0,0,763,1,4,6,2,0,7,4,831
700 < 800,clasCep,0,0,5,0,0,0,2052,136,0,0,0,1,0,2194
700 < 800,clasOvertoneCep,0,0,0,7,0,0,18,1678,0,0,0,0,0,1703
700 < 800,contactBinary,0,0,0,3,0,0,1,5,478,85,2,4,0,578
700 < 800,detachedBinary,0,0,1,2,0,1,0,2,144,373,1,0,0,524
700 < 800,dsct,0,3,0,4,0,0,1,33,7,0,636,3,0,687
700 < 800,t2Cep,0,0,3,0,0,0,0,2,0,0,0,204,0,209
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7000 < 7100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
7100 < 7200,RRab,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7100 < 7200,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
7200 < 7300,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7300 < 7400,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7300 < 7400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7500 < 7600,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
7500 < 7600,RRc,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7700 < 7800,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,1,0,5
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7800 < 7900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
7900 < 8000,RRab,0,0,3,0,0,0,0,0,2,0,0,1,0,6
7900 < 8000,RRc,0,0,0,3,0,0,0,0,0,0,0,1,0,4
800 < 900,Mira,599,0,1,0,0,0,6,0,0,0,0,11,1,618
800 < 900,OSARG,0,959,0,0,0,86,0,0,0,0,1,1,1,1048
800 < 900,RRab,0,3,849,177,2,0,7,0,33,10,0,73,1,1155
800 < 900,RRc,0,2,38,1053,0,0,7,6,19,3,0,12,1,1141
800 < 900,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
800 < 900,SRV,9,22,0,0,0,900,1,14,6,1,1,7,3,964
800 < 900,clasCep,0,0,5,0,0,0,239,11,0,1,0,3,0,259
800 < 900,clasOvertoneCep,0,0,0,5,0,0,2,118,6,0,0,0,0,131
800 < 900,contactBinary,0,0,0,0,0,0,4,7,24,1,1,1,0,38
800 < 900,detachedBinary,0,0,0,0,0,0,8,2,9,10,0,2,0,31
800 < 900,dsct,0,0,1,0,0,0,1,105,2,0,473,0,0,582
800 < 900,t2Cep,0,0,1,2,0,0,3,0,1,0,0,299,1,307
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,60,60
8000 < 8100,RRab,0,0,3,2,0,0,0,0,0,0,0,0,0,5
8000 < 8100,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8200 < 8300,RRc,0,0,0,1,0,0,0,0,0,0,0,1,0,2
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
8300 < 8400,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
8400 < 8500,RRc,0,0,2,2,0,0,0,0,0,0,0,0,0,4
8500 < 8600,RRab,0,0,8,0,0,0,0,0,0,0,0,2,0,10
8500 < 8600,RRc,0,0,0,4,0,0,0,0,0,0,0,1,0,5
8600 < 8700,RRab,0,0,5,1,0,0,0,0,0,0,0,3,1,10
8600 < 8700,RRc,0,0,0,7,0,0,0,0,0,0,0,1,0,8
8600 < 8700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
8700 < 8800,RRc,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8800 < 8900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
8800 < 8900,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
8900 < 9000,RRab,0,0,3,1,0,0,0,0,0,0,0,1,0,5
8900 < 9000,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,0,3
900 < 1000,Mira,260,0,0,0,0,0,0,0,1,0,0,0,1,262
900 < 1000,OSARG,0,486,0,0,0,37,0,0,0,0,0,1,0,524
900 < 1000,RRab,0,0,67,20,0,0,1,0,3,4,0,7,0,102
900 < 1000,RRc,0,0,0,80,2,0,1,0,4,1,4,0,0,92
900 < 1000,RRd,0,0,0,2,7,0,0,0,0,0,0,0,0,9
900 < 1000,SRV,7,16,0,0,0,379,1,1,0,1,0,2,0,407
900 < 1000,clasCep,0,0,0,2,0,0,16,0,0,0,0,0,0,18
900 < 1000,clasOvertoneCep,0,0,0,0,0,0,0,13,2,0,0,0,0,15
900 < 1000,contactBinary,0,0,0,0,0,0,0,0,14,2,0,0,0,16
900 < 1000,detachedBinary,0,0,0,0,0,0,0,0,3,2,0,0,0,5
900 < 1000,dsct,0,0,0,0,0,0,0,11,2,0,508,0,0,521
900 < 1000,t2Cep,0,0,0,0,0,0,0,0,1,0,0,19,0,20
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
9000 < 9100,RRab,0,0,2,2,0,0,0,0,0,0,0,1,0,5
9000 < 9100,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
9000 < 9100,clasCep,0,0,0,0,0,0,3,0,0,0,0,0,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,7,0,0,0,0,0,0,0,0,0,0,7
9100 < 9200,RRc,0,0,0,3,1,0,0,0,0,0,0,0,0,4
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9200 < 9300,RRab,0,0,30,5,0,0,0,0,0,0,0,1,0,36
9200 < 9300,RRc,0,0,0,15,0,0,0,0,0,0,0,0,0,15
9300 < 9400,RRab,0,0,143,17,3,0,0,0,0,0,0,4,0,167
9300 < 9400,RRc,0,0,3,202,0,0,0,0,0,0,0,1,0,206
9300 < 9400,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,33,0,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9400 < 9500,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9500 < 9600,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9500 < 9600,RRc,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9600 < 9700,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
9700 < 9800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9700 < 9800,RRc,0,0,2,0,0,0,0,0,0,0,0,0,0,2
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
9900 < 10000,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9900 < 10000,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
All,,33356,24362,21486,28157,1474,20405,20926,13736,58265,29383,10038,32712,5439,299739
